Job_Index;Job_Title;Company_Name;Job_Location;Tasks;Skills;Job_Search_Term
45;Senior Projektleitung - Value Stream Finanzieren;LLB - Liechtensteinische Landesbank AG;Eschen;Digitalisierung des End2End-Kreditprozesses und aktive Rolle bei der Umsetzung der Strategie ACT 26 | Leitung von Projekten oder Teilprojekten zur Optimierung der Prozesse für Hypothekarkredite sowie kommerzielle Finanzierungen | Umfassende Verantwortlichkeiten von Projektplanung-/ steuerung, Anforderungserhebung, Erstellung von IT-Spezifikationen, dem Testing sowie der Implementierung im Business;Hoch- oder Fachhochschulabschluss in Wirtschaftswissenschaften oder (Wirtschafts-)Informatik | Berufserfahrung als Projektmanager bzw. Business Analyst im Kreditumfeld oder Finanzierungsspezialist:in mit Affinität für Projekte und IT | Idealerweise Erfahrung mit Avaloq oder einem anderen Kernbankensystem;Business Analyst
46;IT Business Services Manager (all genders);Swiss Timing;2606 Corgémont;Lead end-to-end ERP projects/Change requests involving Microsoft Dynamics 365 F&O, from planning to go-live and post-implementation support | Gather, analyze, and document business requirements across departments such as finance, warehouse, shipping, and human resources | Translate business needs into functional specifications aligned with D365 F&O capabilities | Coordinate cross-functional teams, including internal stakeholders and external implementation partners | Manage project timelines, budgets, risks, and deliverables | Oversee testing phases (UAT, integration, regression) and ensure issue resolution | Drive user adoption through training, documentation, and change management initiatives | Monitor system performance and propose continuous improvements tailored to the sports industry's unique needs;You have a strong customer orientation | Having a service oriented mindset, you are able to ensure a good relationship with the different business departments | Highly motivated, you are ready to travel to CH/DE/CZ and to sports competitions | Travel availability (approximately 20%) in Germany and abroad;Business Analyst
47;Teamleiter IT Architecture Generalist (m/w/d);UMB AG;Volketswil;Personelle und fachliche Führung des Teams (4 Personen: Architekten & Business Analysten) inklusive Zielvereinbarungen, Entwicklung und Coaching der Teammitglieder. | Verantwortung für die Koordination und Priorisierung der Aufgaben im Team, Sicherstellen von Qualität und Effizienz. | Koordinative Führung des Architekturteams und Architekturboards | Aktive Mitarbeit in Architekturprojekten, inkl. Visualisierung, Strukturierung und methodischer Unterstützung (wie bisher beschrieben). | Sicherstellen einer engen Zusammenarbeit mit den Bereichen Business Applications, Business Analysts, Customer ITSM Integration und weiteren Stakeholdern. | Beitrag zur Weiterentwicklung der Architekturmethodik, Standards und Prozesse im Unternehmen. | Du bist selbst ein aktives Mitglied unseres Architekturteams und arbeitest eng mit allen Architekten (Business, Technologie, Application, Data, Security etc.), den Teams Business Applications, Business Analysts und Customer ITSM Integration zusammen. Dabei unterstützt du Architekturvorhaben methodisch, visuell und inhaltlich - von der Idee bis zur Umsetzung. | Du sorgst für Konsistenz und Verständlichkeit über alle Architekturdomänen hinweg mit klaren Visualisierungen, durchdachten Strukturen und dokumentierten Entscheidungsgrundlagen für unterschiedliche Zielgruppen (Management, Fachbereiche, IT). | Du unterstützt die Erstellung von Zielarchitekturen, Roadmaps, Prinzipien und Standards und stellst sicher, dass diese in unserem Architekturtool sauber dokumentiert und nachvollziehbar sind. | In Workshops bringst du Struktur und Klarheit: Du bereitest Inhalte methodisch auf, dokumentierst Ergebnisse verständlich und hilfst, tragfähige Entscheidungen zu ermöglichen. | Du entwickelst gemeinsam mit dem Team unsere Architekturmethodik weiter und gestaltest den Aufbau eines einheitlichen Architekturverständnisses im Unternehmen mit.;Mehrjährige Erfahrung in einer leitenden Funktion oder als Projekt- bzw. Teamleiter im Architektur-/Business-Umfeld. | Ausgeprägte Leadership- und Coaching-Fähigkeiten, Freude daran, ein Team sowohl fachlich als auch persönlich weiterzuentwickeln. | Hohes Mass an Verantwortungsbewusstsein und Entscheidungsstärke, kombiniert mit einer offenen, kooperativen Kommunikationsweise. | Abgeschlossenes Studium in (Wirtschafts-)Informatik oder vergleichbare Ausbildung ist ein Muss. | Mehrjährige Erfahrung im Umfeld von IT-Architektur, idealerweise mit Einblick in mehrere Domänen (Business, Applikation, Daten, Technologie). | Sicherer Umgang mit Tools für Workshop-Design und kollaborative Modellierung sowie für die Visualisierung komplexer IT-Strukturen. | Gutes technisches Grundverständnis, besonders im Umgang mit Daten. Du musst nicht tief entwickeln können, aber Zusammenhänge verstehen und verständlich darstellen. | Fähigkeit, fachliche, technische und organisatorische Perspektiven miteinander zu verbinden. | Kommunikationsstärke sowie strukturierte, teamorientierte und lösungsorientierte Arbeitsweise. | Freude daran, Ordnung ins Chaos zu bringen. Mit einem Gespür für pragmatische, aber saubere Ergebnisse.;Business Analyst
48;Avaloq Developer / Business Analyst 80-100% (w/m/d);LGT;Zürich;Enge Zusammenarbeit mit Ihrem interdisziplinären, agilen Team. | Übersetzen Sie Geschäftsbedürfnisse in funktionale Spezifikationen für die IT. | Sie entwickeln neue Funktionen in Avaloq und erweitern bestehende Funktionen. | Validierung von Lösungen durch Testen, um sicherzustellen, dass sie die spezifizierten Anforderungen erfüllen und die gewünschten Ergebnisse liefern. | Erstellen und unterstützen Sie Systemlösungen. | Höhere technische Ausbildung und Weiterbildung (Wirtschaftsinformatik, Anwendungsentwicklung) | Fundierte Kenntnisse in Avaloq und seinen Konzepten wie Schnittstellentechnologien, Objektmodell, Workflow-Engine, etc. | Bankfachliche Kenntnisse in Anlageprozessen | Kenntnisse in PL/SQL und Oracle SQL von Vorteil | Flair für konzeptionelles und analytisches Arbeiten (Analyse, lösungsorientiertes Denken) | Fliessendes Englisch in Wort und Schrift, Deutsch ist von Vorteil | Teamfähige und kommunikative, belastbare Persönlichkeit mit Eigeninitiative, Umsetzungsstärke und hoher Sozialkompetenz | Systematische, strukturierte und selbständige Arbeitsweise | Flexible Arbeitsmodelle | Sabbaticals | Mindestens 25 Tage Jahresurlaub, abhängig vom Alter | Optionen für bezahlten Sonderurlaub | Mutterschafts- und Vaterschaftsurlaub, Möglichkeiten für zusätzlichen Elternurlaub | Zusätzlicher Kinderbetreuungszuschuss für entgeltlich fremdbetreute Kinder bis 12 Jahre | Interne Kurse | Externe Kurse an der Liechtenstein Academy | Unterstützung für externe Aus- und Weiterbildungen | Coaching- und Mentoring-Programme | Internationale Einsätze | Intrapreneurship-Programm | Rabatte auf Bankprodukte und Dienstleistungen der LGT | Co-Investments bei der LGT | Rabatte auf Kranken- und Sachversicherungen | Pensionsplan mit individuellen Optionen | Verschiedene Initiativen zur Förderung der Mobilität/E-Mobilität | Anerkennung wichtiger Lebensereignisse | Wellness- und Gesundheitsprogramme | Subventionierte Fitness- und Yoga-Kurse | Gesunde Mahlzeiten | Täglich frisches Obst;no skills found on this job ad;Business Analyst
49;Praktikum - BUSINESS ANALYST mit Schwerpunkt Testing (w/m/d);Inacta AG;Zug;Aktive Mitarbeit in agilen Projekten und Unterstützung bei der Umsetzung von Softwarelösungen | Durchführung von Softwaretests sowie Dokumentation und Nachverfolgung von Bugs mit modernen Tools | Enge Zusammenarbeit mit Entwicklern und Business Analysten zur Sicherstellung der Softwarequalität | Einstieg und Ausbildung in Projektmanagement, Business Analyse und Testmanagement | Mitwirkung bei der Weiterentwicklung von Testprozessen, Qualitätsstandards und User Experience | Studium im Bereich Wirtschaftsinformatik, Informatik, BWL oder einem vergleichbaren Werdegang | Interesse an Softwarequalität und Testing | Erste Erfahrungen mit agilen Tools wie Jira, Confluence oder vergleichbaren Systemen von Vorteil | Strukturierte, detailorientierte Arbeitsweise und Freude daran, Fehlern auf den Grund zu gehen | Sehr gute Deutschkenntnisse, gute Englischkenntnisse | Teamfähigkeit, Kommunikationsstärke und Neugier, Neues zu lernen | Innerer Antrieb, Dinge voranzubringen – mit dem Ziel, nachhaltige Lösungen zu entwickeln und echten Mehrwert zu schaffen | Gute Kommunikationsfähigkeiten und ein hohes Mass an Verantwortungsbewusstsein | Strukturierte, lösungsorientierte Arbeitsweise und ein tiefes Verständnis für Geschäftsprozesse und deren technische Umsetzungsmöglichkeiten | Anpassungsfähigkeit und Eigeninitiative, um sich schnell auf wechselnde Anforderungen einzustellen und proaktiv neue Lösungsansätze einzubringen | Wir zahlen dir eine Handypauschale | Unser PK-Beitrag umfasst 60%, deiner nur 40% und unsere Lohnfortzahlung beträgt 100% | Die perfekte Lage – unsere Büros sind nur drei Gehminuten vom Bahnhof Zug entfernt | Auf Dich warten regelmässige Afterworks und jährlich entweder ein Sommer- oder Skiweekend;no skills found on this job ad;Business Analyst
50;Junior Business Analyst Digitalisierung im Steuerbereich (W/M/D), 80-100%;emineo AG;Baar, Zürich;Analyse und Konzeption: Unterstützung bei der Erhebung von Anforderungen und Mitarbeit an der Erstellung von Anforderungskonzepten, Use-Cases und User-Stories. | Prozessmodellierung: Unterstützung bei der Erhebung der Ist-Situation und Mitarbeit an der Gestaltung der Soll-Prozesse auf Basis der Anforderungen. | Schnittstellenfunktion: Begleitung der Überführung von Anforderungen in Spezifikationen und Unterstützung der Software-Entwicklung im engen Austausch mit den Fachbereichen. | Konzeptentwicklung: Mitarbeit bei der Erstellung zentraler Projektunterlagen wie Schulungs- oder Einführungskonzept. Abklärungen und Dokumentation von technischen Aspekten wie Schnittstellen oder Systemanforderungen. | Workshops & Schulungen: Aktive Mitarbeit bei Workshops und Schulungen von der Vorbereitung über die Begleitung bis zur Nachbearbeitung. | Persönliche Eigenschaften: Du arbeitest gerne im Team, bringst eine kundenorientierte Haltung mit und überzeugst durch Zuverlässigkeit, Qualitätsbewusstsein sowie ein Gespür für Datenschutz. | Ausbildung: Du hast ein abgeschlossenes oder kurz vor dem Abschluss stehendes Hochschulstudium in Natur-, Wirtschafts- oder Ingenieurwissenschaften. | Kompetenzen: Du hast Freude am Analysieren und Konzipieren, bringst ein agiles Mindset mit und interessierst dich stark für Software-Entwicklung. | Erfahrung: Erste praktische Erfahrungen zum Beispiel durch Praktika oder Projektarbeiten im Bereich Software-Entwicklung oder Business Analyse sind ein Plus. Wichtiger ist deine Motivation, Neues zu lernen. | Tools: Erste Berührungspunkte mit IT-Tools wie JIRA oder Confluence sind von Vorteil, aber kein Muss. | Sprache: Sehr gute Deutschkenntnisse in Wort und Schrift, gute Englischkenntnisse. Französischkenntnisse sind ein Plus. | Reisebereitschaft: Du bist offen für projektbedingte Einsätze bei unseren Kunden vor Ort in der Deutschschweiz. | Projekte: Du startest deine Karriere in spannenden und innovativen Kundenprojekten und sammelst erste Praxiserfahrungen im dynamischen Umfeld der Digitalisierung. | Entwicklung: Wir begleiten dich mit Coaching, Training on the Job und deinem persönlichen Leadership Coach. | Teamkultur: Dich erwarten motivierte Kolleginnen und Kollegen, die dich beim Einstieg begleiten. Gemeinsame Events wie Apéros, Team-Lunches oder Ski-Weekends sorgen für ein inspirierendes Miteinander. | Flexibilität: Wir bieten dir Homeoffice-Möglichkeiten und flexible Arbeitszeiten, damit sich Beruf und Privatleben gut vereinbaren lassen. | Arbeitsumfeld: Du arbeitest an modern ausgestatteten Arbeitsplätzen in unseren Büros in Baar oder Zürich mit ergonomischer Infrastruktur. | Standort: Unsere Standorte sind attraktiv gelegen und mit öffentlichen Verkehrsmitteln sehr gut erreichbar.;no skills found on this job ad;Business Analyst
51;4 Product Owner Digitalprodukte;Bundesamt für Gesundheit BAG;Liebefeld;Produktverantwortung übernehmen und digitale Lösungen mit Mehrwert entwickeln – im Einklang mit der Strategie des EDI, des Amtes und des Programm DigiSanté | Anforderungen der Benutzer, des Faches und der Stakeholder erfassen, priorisieren und in nutzerzentrierte Features überführen | Eine enge Zusammenarbeit mit dem Entwicklungsteam und den Fachspezialisten pflegen, um Anforderungen und das Produkt zu validieren | Verantwortung über die Weiterentwicklung und den Lifecycle des Digitalproduktes anhand einer klaren Produktvision übernehmen | Den agilen Entwicklungsprozess (SAFe und Scrum) mitgestalten und steuern;Über einen Hochschulabschluss in Medizininformatik, (Wirtschafts-)Informatik oder einer vergleichbaren Fachrichtung verfügen | Mehrjährige Erfahrung als Product Owner und / oder in Business Analyse nachweisen – idealerweise im Gesundheitswesen | Kommunikations- und Moderationsfähigkeit in komplexen, interdisziplinären Umfeldern einsetzen, über analytisches Denkvermögen verfügen, die Fähigkeit besitzen komplexe Anforderungen zu strukturieren sowie Kundenbedürfnisse in Features und User Stories zu übersetzen | Sicheren Umgang mit agilen Frameworks (Scrum, SAFe) und Erfahrung mit Tools wie Jira, Confluence ausweisen | Gute Kenntnisse einer zweiten Amtssprache. Vorteilhaft sind auch gute Englisch-Kenntnisse;Business Analyst
52;Architecte IT Fonctionnel - Secteur Construction;W Talent;1000 Lausanne;Recueillir, analyser et challenger les besoins des utilisateurs métiers. | Formaliser des exigences fonctionnelles claires et orientées valeur. | Documenter et devenir référent(e) des processus métiers. | Proposer des orientations fonctionnelles et techniques adaptées. | Maintenir et prioriser la liste des évolutions et améliorations en cohérence avec la feuille de route stratégique.;Définir et suivre la roadmap projets (objectifs, jalons, ressources). | Coordonner les équipes internes et externes sur l’ensemble des phases du projet. | Piloter les livraisons (planification, développement, tests, déploiement). | Garantir le respect des délais, des coûts et des standards de qualité. | Assurer une communication claire et régulière avec les parties prenantes.;Business Analyst
53;Backend .NET Software Engineer (m/w) 100%;CAISSE DES MEDECINS;Thônex;Design, implementation & maintenance of applications and services | Collaboration with requirements engineers and business analysts to detail and clarify understanding and requirements | Support of testing team in regards of functional and non-functional tests of the implemented applications | Participation in definition and design of solution architectures | Documentation of code and design | Implementation of proofs of concept to validate and show solution architectures | Participation in the definition of technology and tool stacks to be used for new solutions;Bachelor degree or higher in Computer Science, Computer Engineering or the equivalent in experience | At least 5 years of experience in software development | Strong backend development experience with server-side development (WebAPI, multi-threaded systems) using .NET (C#, Entity Framework, Dependency Injection) | Strong experience with SQL language (Postgre, SQL Server, Sybase) | Knowledge of architecture and development patterns (e.g. Microservices, CQRS, Domain Driven Design, SOLID, Unit Testing) | Experience with CI/CD (Git, Azure Devops, Bitbucket, Bamboo) | Knowledge of authentication/authorization services and integration is a plus | Knowledge of containerization (Kubernetes) is a plus | Knowledge of ETL solutions (Apache Airflow) is a plus | Experience with VB language is a plus | Knowledge of Agile methodologies | Collaborative with excellent communication skills | Self-driven and self-organized | Fluent french is required | English is required: B2 or higher | German is a plus;Business Analyst
54;IT Application Manager;Clinique romande de réadaptation SUVA;Sion;Assurer l’exploitation et la maintenance de l’environnement des applications métiers (ERP « Opale », KIS « Ines », DMS, etc.) ainsi que leurs interfaces | Assurer la sécurité et la conformité de l’environnement applicatif aux exigences légales ainsi qu’aux directives de nos CISO & DPO et du BCM. | Gérer les Key-Users et les soutenir lors de la résolution d’incidents, ainsi que leur dispenser la formation de base aux applications métiers | Gérer les projets relatifs aux applications métiers présentes et futures en lien avec la nouvelle stratégie informatique | Assurer un rôle de business analyst auprès des utilisateurs pour appréhender leurs besoins et élaborer des concepts de solutions adéquates | Coordonner la mise en œuvre de nouvelles solutions avec des fournisseurs externes | Assurer la distribution régulière de bulletin d’informations et de documentation pour les utilisateurs et Key-Users sur les applications métiers (update, insights, etc.);Vous disposez d’une formation supérieure en informatique / informatique de gestion / informatique médicale (Bachelor, brevet ou formation équivalente reconnue) | Vous possédez un solide bagage en gestion des applications ainsi que de leurs interfaces et avez de bonnes connaissances du milieu hospitalier. Des compétences accrues en gestion de projet et change management sont des atouts supplémentaires. | Au bénéfice d’au moins deux ans d’expérience professionnelle à une fonction similaire, vous êtes reconnu·e pour votre esprit d’équipe, votre très bon sens de l’organisation, de la communication mais également pour votre esprit d’initiative.;Business Analyst
55;Spécialiste Solution IT;FINDERS SA;Lausanne;Recueillir et challenger les besoins exprimés par les utilisateurs métier | Traduire les besoins en user stories claires et orientées valeur | Cartographier et structurer les processus métiers et devenir leur référent-e fonctionnel-le | Participer aux choix de conception fonctionnelle et technique | Maintenir un backlog aligné avec la roadmap stratégique;Élaborer et piloter la roadmap projet : définition des objectifs, jalons, ressources | Coordonner les acteurs internes et partenaires externes sur l'ensemble du cycle de vie projet | Superviser les phases de développement, tests et déploiement | Garantir le respect des délais, du budget et de la qualité des livrables | Communiquer régulièrement sur l'état d'avancement et les besoins d'arbitrage;Business Analyst
56;Chef de projet d’entreprise (f/h);Nicht offengelegter Arbeitgeber;1007 Lausanne;Gérer le projet du début à la fin pour en assurer le succès dans le budget, les délais et avec la qualité attendue | Etablir un plan, définir les livrables et en faire le suivi | Mobiliser les ressources pour assurer le succès du projet | Garantir la qualité des livrables et superviser le travail des business analysts | Coordonner les campagnes de tests | Organiser le go-live, la gestion du changement et une phase éventuelle d’hypercare | Capturer les risques et définir des mesures de traitement appropriées | Définir et implémenter des KPIs représentatifs | Rapporter l’avancement au comité de pilotage et au sponsor | Semaine de travail de 40 heures (à 100%) | Minimum 5 semaines de vacances | Possibilité de télétravail | Participation mensuelle aux frais de déplacement si abonnement de transports publics | Prestations sociales attractives et importante réduction sur l’assurance-maladie | Welcome Day et formation interne métier;"Vous disposez d’une formation universitaire ou supérieure en informatique (UNI, EPF, HEG ou HES) ou d’un titre jugé équivalent, une certification en gestion de projets est un plus (PMP ; Prince 2 ; Lean) | Vous justifiez d’une expérience prouvée dans la gestion de projets transverses avec une forte composante informatique | Vous êtes au bénéfice d’une expérience significative dans la définition de modèles opérationnels et la revue de processus métiers au sein d’un cabinet de conseil reconnu ou dans une fonction similaire au sein d’une grande entreprise | Vous possédez de très bonnes facultés dans la gestion d’équipes de manière transverse | Vous avez une bonne maitrise des outils Microsoft Office (Excel, Power Point, Word). Des connaissances d’Azure DevOps sont un plus | De langue maternelle française, vous possédez de bonnes connaissances d'anglais. L'allemand est un plus | Vous disposez d’un fort esprit analytique, êtes orienté résultats, et prêt à vous investir | Vous êtes organisé, autonome et flexible | Vous êtes parfaitement à l’aise dans la communication tant à l’oral qu’à l’écrit (communication claire, précise et adaptée à l’audience) et êtes pourvu d’un bon esprit d’équipe | Vous favorisez le travail collaboratif et possédez un sens de l’écoute développé";Business Analyst
57;Product Owner Services Digitaux;GILAI;Vevey;no tasks found on this job ad;no skills found on this job ad;Business Analyst
58;Work Smart Coach 80–100% (w/m/d);Vision-Inside AG;Wetzikon;Du führst Schulungen und Coachings zu verschiedenen Microsoft 365 Applikationen durch, wie z.B. Teams, Planner, OneNote, To Do, zur Viva-Suite und Copilot, mit Fokus auf Kollaboration, Kommunikation und Arbeitsorganisation. | Du entwickelst moderne Lernformate wie Lernvideos, Schritt-für-Schritt-Anleitungen oder interaktive Learning Nuggets zur nachhaltigen Wissensvermittlung. | Du moderierst Workshops und Veränderungsprozesse, um Teams in ihrer Weiterentwicklung zu stärken. | Du erkennst Potenziale im digitalen Arbeitsalltag, analysierst Bedürfnisse, entwickelst Lösungen und setzt diese mit dem Kunden gemeinsam um. | Du wirkst aktiv bei interdisziplinären Work Smart Projekten mit und bringst neue Ideen zur Weiterentwicklung unseres Angebots ein. | Du übernimmst die Koordination von Projekten und Ressourcenplanung | Du unterstützt beim Aufbau und der Gestaltung von SharePoint-basierten Intranetlösungen, setzt Kundenwünsche strukturiert und visuell ansprechend um und begleitest die Einführung. | Du trägst zur Vernetzung und Betreuung von Power Usern und Champions bei, um Multiplikatorennetzwerke im Unternehmen zu etablieren.;Eine Ausbildung im Bereich Changemanagement, Kommunikation, Arbeits- oder Organisationspsychologie, Erwachsenenbildung oder Pädagogik – oder entsprechende Berufserfahrung. | Didaktisches Gespür, Erfahrung in der Erwachsenenbildung sowie Freude an interaktiver Wissensvermittlung. | Fundierte Kenntnisse und praktische Erfahrung in der M365-Welt – insbesondere in der Anwendung und Schulung der genannten Tools. | Du hast in der Vergangenheit eng mit System Engineers zusammengearbeitet (z.B. als Business Analyst oder Requirements Engineer) und verstehst ihre Sprache | Du arbeitest bereits täglich mit KI (z.B. Co-Pilot oder ChatGPT) und hast grosses Interesse dich in diesem Thema weiter zu entwickeln | Du bist ein Kommunikationstalent in stilsicherem Deutsch und gutem Englisch, kannst komplexe Sachverhalte adressatengerecht erklären und schaffst Vertrauen im Umgang mit verschiedenen Zielgruppen. | Du arbeitest selbstorganisiert, lösungsorientiert und zuverlässig, bist teamfähig und bewegst dich souverän in einem dynamischen, projektbasierten Umfeld. | Freude an Innovation, Lernbereitschaft und eine positive Haltung gegenüber Veränderung runden dein Profil ab.;Business Analyst
59;Applikationsmanager:in und Projektleiter:in HR- und Finanz-Applikationen, 80 – 100%;Zürcher Hochschule der Künste;Zürich;"Application Management (inbes. Incident, Problem, Change und Release Management) für die HR- und FI-Applikationen in Deinem Verantwortungsbereich | Requirements Engineering und Unterstützung der Fachbereiche in der Business Analyse | Überführung der fachlichen Anforderungen in Spezifikationen, Begleitung der Entwicklung bei deren Umsetzung sowie Planung und Begleitung der anschliessenden User-Tests | Dokumentation der Anforderungen, Spezifikationen und Lösungen inkl. Betriebshandbüchern | Beratung und Schulung der (Key) User in den Fachbereichen | Proaktives Anforderungs- und Stakeholder-Management durch engen und regelmässigen Austausch mit den Fachbereichen (insbes. Abteilungen Personal und Finanzen), dem Informationtechnologie-Zentrum ITZ, externen Partnern sowie dem Amt für Informatik (AfI) des Kantons Zürich | Strategische Weiterentwicklung der Applikationen (Roadmap) im eigenen Verantwortungsbereich in enger Abstimmung mit den relevanten Stakeholdern sowie Mitwirkung bei der Evaluation neuer IT-Lösungen | Leitung von (Teil-)Projekten inkl. Führung von (Teil-)Projektteams bestehend aus internen und externen Projekt-Mitarbeitenden | Mitarbeit in Projekten, bspw. im kantonalen Projekt Aurora zur Erneuerung der HR-Plattform | Mitarbeit in Gremien und fachlichen Plattformen | Ausbildung im Bereich (Wirtschafts-)Informatik (Uni, ETH, FH, HF) mit Vertiefung in Requirements Engineering u/o Business Analyse sowie Projektmanagement oder vergleichbare Aus- und Weiterbildung | Ausgewiesene, mehrjährige Erfahrung in (IT-)Projekten in der Rolle Business Analyst / Requirements Engineer und (Teil-)Projektleitung | Ausgewiesene, mehrjährige Erfahrung im Application Management von SAP-HR- und ggf. -FI-Applikationen oder im Minimum langjährige Erfahrung als SAP Super User; Erfahrung mit SAP Success Factors von Vorteil | Kommunikationsstärke in Wort und Schrift, sehr gute Vermittlungsfähigkeiten über alle Hierarchiestufen hinweg, hervorragende Deutsch- und gute Englischkenntnisse | Ausgeprägte analytische Fähigkeiten, strukturierte Arbeitsweise, Neugier, Innovationsfreude, Hands-on-Mentalität, Teamfähigkeit und hohe intrinsische Motivation | Freude und Bereitschaft, sich in neue Themen einzuarbeiten und an mehreren Projekten / Themen parallel zu arbeiten | Gute Kenntnisse der Personal- u/o Finanzprozesse | Moderne IT-Infrastruktur | Abwechslungsreiches Aufgabengebiet mit interessanten Herausforderungen | Grosser Gestaltungsspielraum und eigenverantwortliches Arbeiten | Kollegiales, hilfsbereites Team | Ein inspirierendes Umfeld in einer der grössten Kunsthochschulen Europas";no skills found on this job ad;Business Analyst
60;Underwriting Operations Analyst;SIGNAL IDUNA Rückversicherungs AG;Zug;Unterstützung des Underwriting-Teams im Tagesgeschäft und Mitarbeit bei der Reiseplanung | Vorbereitung und Erfassung von Erneuerungsinformationen in der Underwriting Workstation | Verwaltung und Pﬂege von Vertrags- und Geschäftsdaten in internen Systemen sowie regelmässige Qualitätskontrollen zur Sicherstellung der Datenqualität | Zusammenarbeit innerhalb Underwriting sowie mit Teams aus den Bereichen Aktuariat, Technische Buchhaltung, Claims Management und weiteren Funktionen zur Sicherstellung eines eﬃzienten und termingerechten Prozesses | Erstellung von Reports und Auswertungen für Unternehmenspräsentationen, Ratingagenturen und Aufsichtsbehörden | Aktive Teilnahme und Unterstützung an Projekten zur Weiterentwicklung des Bereichs sowie kontinuierliche Optimierung der bestehenden Prozesse;no skills found on this job ad;Business Analyst
61;IT & Telecom Support Engineer / Technical Analyst;Salt Mobile SA;Biel;Provide Level 2 technical support for enterprise customers, working closely with Level 1 (customer service) and in coordination with Level 3 (experts and external partners). | Troubleshoot, analyze and resolve complex issues across IT and telecom environments (fixed, mobile, data, VoIP, networks). | Ensure professional communication and direct interaction with enterprise customers throughout the incident resolution process. | Interact with Level 3 experts during troubleshooting sessions. Learn from troubleshooting cases and develop/enhance associated procedures in coordination with Level 3. | Participate in the integration, configuration, and optimization of IT & telecom solutions. | Contribute to technical documentation and knowledge transfer to Level 1 support. | Maintain high customer satisfaction through proactive communication and technical expertise. | Maintain your knowledge via self-learning, online courses and exchanges with technical teams. | IP networks, LAN/WAN, VPN, SD-WAN, security (firewall, routing, switching). | VoIP, SIP, SIP-trunk and enterprise telephony solutions. | Windows/Linux operating systems. | Monitoring and ticketing tools.;"Degree in IT, Telecommunications, or equivalent experience. | Proven experience (3-5 years) in Level 2 technical support, ideally in telecom or IT environments. | Strong knowledge in the following areas:
IP networks, LAN/WAN, VPN, SD-WAN, security (firewall, routing, switching).
VoIP, SIP, SIP-trunk and enterprise telephony solutions.
Windows/Linux operating systems.
Monitoring and ticketing tools. | IP networks, LAN/WAN, VPN, SD-WAN, security (firewall, routing, switching). | VoIP, SIP, SIP-trunk and enterprise telephony solutions. | Windows/Linux operating systems. | Monitoring and ticketing tools. | Strong analytical and troubleshooting skills. | Strong appetite to learn new technologies | French or German mother tongue; excellent communication skills in English (Italian is a plus). | Customer-oriented mindset, team player, and ability to work independently.";Business Analyst
62;Senior Application Analyst 80–100 % (m/w/d);Bank Frick AG;Balzers;Data-Management der Olympic-Daten | Business-Analyse mit unseren Fachvertreter:innen | Application-Management (Konfiguration von Steuerparametern, Report-Generierung etc.) | Release-Management (Mitwirkung an Release-Prozessen, z. B. durch Testing und Zusammenarbeit mit internen und externen Entwickler:innen) | SPOC für die Fachabteilungen in Bezug auf alle von der Abteilung Application Engineering verantworteten Applikationen;Abgeschlossenes Studium in Wirtschaftsinformatik mit Schwerpunkt Informatik/Banking oder vergleichbare Qualifikation | Mindestens fünf Jahre Berufserfahrung im Bankenumfeld | Kenntnisse in Core-Banking-Systemen sowie realisierte Projekte in diesem Umfeld, bevorzugt mit Olympic | Erfahrung im Requirement-Engineering (z. B. IREB-Zertifizierung) | Sehr gute Deutsch- und gute Englischkenntnisse (Niveau B1/B2);Business Analyst
63;Analyst Karten und Payments (m/w/d) für flexgold;SOLIT Group AG;Tägerwilen;"Mitarbeiter-Rabatt auf SOLIT-Produkte/-Dienstleistungen (Edelmetalle) | Unbefristeter Arbeitsvertrag | Flexible Arbeitszeiten mit Option auf Mobile Office bei einer 40-Stunden-Woche | Paten-System in der Onboarding-Phase | Kostenlose Parkplätze | Kostenlose Getränke, regelmässiges Mitarbeiterfrühstück und frisches Obst | Ein fantastisches Team, welches mit Ehrgeiz und Innovationskraft das Motto ""make money sound again"" vorantreibt";Du unterstützt uns bei der Business Analyse mit dem Schwerpunkt Zahlungsverkehr (Karten) und neue Bezahlverfahren | Du führst Analyse und Konzeption für effiziente Zahlungsverkehrsprozesse und Abwicklungssysteme (im Bereich Kartenzahlungen) durch | Du übernimmst die vergleichende Analyse verschiedener Kartenmanagementsysteme und Bezahlprozesse | Du führst den Austausch mit Banken und Karten-Netzwerken zu technischen, prozessualen und strategischen Themen | Du überwachst kontinuierlich alle Zahlungsprozesse und bleibst stets auf dem neuesten Stand zu Innovationen im Payment-Bereich;Business Analyst
