Job_Index;Job_Title;Company_Name;Job_Location;Tasks;Skills;Job_Search_Term
48;Trainee within Cat R&D;SCOR Services Switzerland AG;Zurich;Sie tauchen in die faszinierende Welt der globalen Rückversicherung ein und tragen sinnvoll dazu bei, Kunst und Wissenschaft des Risikos zu verbinden, um Gesellschaften zu schützen. | Sie sind Teil eines engagierten und befähigten Teams. Sie tragen zur Präsentation wichtiger Ergebnisse sowohl vor technischen als auch vor Führungsgremien bei.;no skills found on this job ad;Data Scientist
49;Associate Director - Foundry Solution Architecture, Full Stack & AIP;Novartis AG;Cambridge (USA);End-to-End-Anwendungen erstellen innerhalb der Palantir Foundry-Umgebung unter Nutzung von TypeScript, React, Python und dem kompletten AIP-Ökosystem für KI-gesteuerte Funktionalitäten | Entwicklung anspruchsvoller Datenpipelines mit Pipeline Builder, Spark und PySpark zur Verarbeitung großer Datensätze unter Integration von LLM-Fähigkeiten durch AIP Logic und AIP Assist | Erstellung interaktiver Benutzeroberflächen mit React, CSS Modules, GraphQL und der Blueprint-Komponentenbibliothek von Palantir, um intuitive Erlebnisse für technische und nicht-technische Nutzer zu bieten | Implementierung von KI/ML-Workflows von der Konzeption bis zur Produktion, Aufbau maßgeschneiderter Anwendungen, die große Sprachmodelle, natürliche Sprachverarbeitung und automatisierte Entscheidungsfindung nutzen;Erstellung von Lösungsentwürfen, die Softwarearchitektur, Infrastrukturdesign, Integrationsmuster und Bereitstellungsstrategien für komplexe Unternehmensumgebungen umfassen | Entwurf umfassender Systemarchitekturen, die den gesamten Technologiestack abdecken und eine nahtlose Integration zwischen Frontend-Anwendungen, Backend-Diensten, Datenpipelines und KI-Fähigkeiten sicherstellen | Definition von Technologiestrategien, die technische Implementierungen mit Geschäftszielen in Einklang bringen und sicherstellen, dass Lösungen sowohl kurzfristige Anforderungen als auch langfristige organisatorische Ziele erfüllen;Data Scientist
50;Data Engineer Intern;VF International Sagl;Stabio;EU / EWR-Staatsbürgerschaft | Abschluss spätestens im November 2025 oder später;Aufbau und Pflege skalierbarer Datenpipelines und Integrationen, um eine zeitnahe und zuverlässige Datenverfügbarkeit für Analysen und Berichte sicherzustellen. | Transformation und Bereinigung von Rohdaten aus verschiedenen Quellen in strukturierte Formate zur Unterstützung von Business Intelligence und maschinellen Lernanwendungen. | Überwachung und Optimierung von Datenabläufen und Speicherlösungen zur Verbesserung der Leistung, Senkung der Kosten und Sicherstellung der Datenqualität. | Zusammenarbeit mit funktionsübergreifenden Teams (z. B. Data Scientists, Analysten, Product Owner), um Datenanforderungen zu verstehen und umsetzbare Lösungen zu liefern. | Dokumentation und Pflege der Datenarchitektur, Prozesse und Best Practices zur Unterstützung des Wissensaustauschs und der Einarbeitung im Team. | Unterstützung weiterer Initiativen und Projekte im Global Data Engineering Team, Beitrag zu Innovation und kontinuierlicher Verbesserung.;Data Scientist
51;Director of Quantitative Systems Pharmacology (QSP) Modeling;LYO-X AG;Basel;Master’s or PhD degree from the ETHZ, EPFL or other recognized university. | Rigorous, excellent analytical skills | Pro-active, self-sufficient and can work independently | Can communicate about scientific topics proficiently | Proficient in oral and written English | Expert in scientific programming using Matlab and R | Confident in understanding, using and solving ordinary differential equations (ODE) | Other versatile computational skills are desired in fields such as image processing, partial differential equations (PDE), machine learning, statistical learning or parallel computing | Strong team player, good communication skills and ability to work with cross-cultural and diverse project teams and clients;no skills found on this job ad;Data Scientist
52;Senior Data Engineer;Abbott AG;"Switzerland &gt; Basel : H-127 A2";"Entwicklung von Datenpipelines und Integration:
Aufbau, Pflege und Optimierung von End-to-End-Datenpipelines, die Daten aus mehreren Quellen erfassen, einlesen und verarbeiten, um die Verfügbarkeit und Zugänglichkeit der Daten für AA-Initiativen sicherzustellen.
Zusammenarbeit mit Geschäftsverantwortlichen und Fachexperten zur Modellierung von Datenlandschaften, Sicherung von Datenaustausch und Implementierung effektiver Datenintegrationsstrategien. | Aufbau, Pflege und Optimierung von End-to-End-Datenpipelines, die Daten aus mehreren Quellen erfassen, einlesen und verarbeiten, um die Verfügbarkeit und Zugänglichkeit der Daten für AA-Initiativen sicherzustellen. | Zusammenarbeit mit Geschäftsverantwortlichen und Fachexperten zur Modellierung von Datenlandschaften, Sicherung von Datenaustausch und Implementierung effektiver Datenintegrationsstrategien. | Entwurf und Verwaltung von Datenumgebungen in der Cloud mit Schwerpunkt auf AWS, mit starkem Fokus auf Skalierbarkeit, Leistung und Sicherheit. | Nutzung verteilter Verarbeitungs-Frameworks (z. B. Apache Spark, Hadoop, Amazon Glue) und verschiedener Datenbanktechnologien (z. B. traditionelle RDBMS, NoSQL, MPP) zum Aufbau einer robusten Dateninfrastruktur für die Advanced Analytics der EPD. | Enge Zusammenarbeit mit Data Scientists, Engineers und IT zur Kuratierung, Aufbereitung und Vorbereitung von Daten für fortgeschrittene analytische Modelle. | Mitwirkung bei der Ableitung und kontinuierlichen Verfeinerung von AA-Richtlinien und Standards durch Synthese von Erkenntnissen aus priorisierten Initiativen („learning while doing and driving impact“). | Sicherstellung der Einhaltung von Daten- und Datenschutzstandards unter Berücksichtigung eines fundierten Verständnisses von Informationssicherheitsprinzipien. | Technische Führung und Mentoring von Junior Data Engineers, Förderung eines kollaborativen Umfelds, das die Lücke zwischen Geschäftsanforderungen und technischer Umsetzung schließt. | Auf dem Laufenden bleiben über neue Daten-Technologien und -Methoden und Integration innovativer Praktiken in die AA-Initiativen der EPD.";"Datenarchitektur & Cloud-Umgebungen:
Entwurf und Verwaltung von Datenumgebungen in der Cloud mit Schwerpunkt auf AWS, mit starkem Fokus auf Skalierbarkeit, Leistung und Sicherheit.
Nutzung verteilter Verarbeitungs-Frameworks (z. B. Apache Spark, Hadoop, Amazon Glue) und verschiedener Datenbanktechnologien (z. B. traditionelle RDBMS, NoSQL, MPP) zum Aufbau einer robusten Dateninfrastruktur für die Advanced Analytics der EPD. | Entwurf und Verwaltung von Datenumgebungen in der Cloud mit Schwerpunkt auf AWS, mit starkem Fokus auf Skalierbarkeit, Leistung und Sicherheit. | Nutzung verteilter Verarbeitungs-Frameworks (z. B. Apache Spark, Hadoop, Amazon Glue) und verschiedener Datenbanktechnologien (z. B. traditionelle RDBMS, NoSQL, MPP) zum Aufbau einer robusten Dateninfrastruktur für die Advanced Analytics der EPD.";Data Scientist
53;Senior Construction Underwriter;SCOR Services Switzerland AG;Zürich;Neugeschäft aus der EMEA-Region in Contractors All Risks (CAR) und EAR (Erection All Risks) Policen auf Basis eines Einzelprojekts oder jährlich, Versicherung und fakultative Rückversicherung generieren. | Zur Entwicklung und Qualität des Portfolios gemäß der Zeichnungspolitik und der von der Global Line of Business gewählten Richtung beitragen. | Zur kommerziellen Aktivität für die Region beitragen, mit einem speziellen Fokus auf deutschsprachige Märkte und Kontinentaleuropa in Koordination mit anderen Geschäftsbereichen. | Den Global Construction-Teams durch spezifische technische und/oder sprachliche Fähigkeiten einen Mehrwert bieten.;Zeichnen, aufbauen und ein profitables Portfolio gemäß den Zeichnungsrichtlinien von SCOR Business Solutions, Roadmaps und spezifischen ad hoc-Richtlinien aufrechterhalten. | Technisch zeichnen, um Risiken zu bewerten, um deren Versicherbarkeit zu bestimmen und angemessene Bedingungen und Konditionen anzuwenden. | Neue Geschäftszielgruppen identifizieren, um ein profitables Profil für SCOR Business Solutions zu entwickeln. | Beziehungen zu Kunden und deren Vermittlern (Makler, abgebende Unternehmen) aufbauen und pflegen. | Regelmäßig unsere Kunden und Projektstandorte besuchen (ca. 10-20 Tage Geschäftsreise pro Jahr). | SCOR unseren Kunden durch die Nutzung von Kommunikations- und Marketingprodukten (Seminare, Foren, Materialien usw.) näherbringen. | In enger Zusammenarbeit und Koordination mit Ihren Kollegen im SCOR Business Solutions-Netzwerk arbeiten, wobei, wo angemessen, die gemeinsamen Geschäftsziele geteilt werden, um die beste Antwort auf Ihre Produzenten und für die Abteilung zu liefern. | Das bestehende Portfolio korrekt bedienen und dabei besondere Aufmerksamkeit auf die Rentabilität legen. | Verantwortungsbewusst mit den in unseren Informationssystemen erfassten Daten umgehen, um eine genaue Darstellung der gezeichneten Risiken zu geben und eine Portfolioanalyse zu ermöglichen. | Die Verwaltung der Backoffice-Plattform (in Zusammenarbeit mit den technischen Assistenten) in Bezug auf neue oder bestehende Konten überwachen. | Regelmäßig mit unserem Schadens-Team interagieren, um den Zeichnungsprozess zu informieren.;Data Scientist
54;Consultants und Umsetzer;Zellweger Management Consultants AG;Pfäffikon;Ingenieure | Wirtschaftsingenieure | Betriebswirtschafter | Informatiker | Data Scientists | Software Engineers;Praktikant*in (6 Monate) | Werksstudent*in | Trainee | Junior Consultant;Data Scientist
55;Product Owner - Advanced Analytics for Commercial Domain;Thoratec Switzerland GmbH;Basel;no tasks found on this job ad;no skills found on this job ad;Data Scientist
56;Head of Cologne / Zurich Treaty Claims;SCOR Services Switzerland AG;Zurich;verantwortlich sein für alle Nicht-Lebensrückversicherungsansprüche, die aus dem in Köln (deutsche, nord- und südosteuropäische Märkte), Zürich (ohne globale Linien) und Mailand gezeichneten Geschäft entstehen | den Berichtspflichten und Kontrollaufgaben gegenüber dem Senior Claims Management nachkommen;Unterstützen Sie den Leiter der Ansprüche in Großbritannien, Deutschland, ME&A bei der Entwicklung und Umsetzung der Schadensstrategie für Sach- und Unfallvertragsverluste im Rahmen der umfassenderen Gruppen-Schadenstrategie | Unterstützen Sie die Überprüfung der Ressourcen in Hubs/Büros innerhalb der Verantwortungsbereiche und geben Sie Empfehlungen zur Veränderung ab, um die Servicefähigkeit und -bereitstellung zu verbessern und zu optimieren, wo Verantwortung besteht oder wenn dies von der Geschäftsleitung angefordert wird | Primär verantwortlich für alle Nicht-Lebensansprüche, die aus Rückversicherungsverträgen stammen, die in Köln, Zürich (ohne globale Linien) und Mailand gezeichnet wurden, insbesondere um sicherzustellen | die Angemessenheit und Genauigkeit der Rückstellungen | dass Schadenszahlungen nur geleistet werden, wenn der Versicherungsschutz unter den Rückversicherungsverträgen gegeben ist und die Beträge angemessen sind | Unterstützen Sie die Bearbeitung von deutschsprachigen SBS-Ansprüchen, wenn erforderlich und wie angewiesen. | Bewertung, Entwicklung, Berichterstattung und Lösung komplexer und/oder höherwertiger Einzelansprüche, um sicherzustellen, dass die Underwriter über alle vertraglichen/rechtlichen Probleme informiert werden | Persönlich individuelle Schadenteams leiten und coachen, wo angemessen, um sicherzustellen, dass die bestehenden Prozesse eingehalten werden und einen einheitlichen und verbesserten Schadensservice für EMEA Sach- und Unfallvertragsverluste bieten | Genehmigung finanzieller Transaktionen zu Ansprüchen innerhalb seiner/ihrer Befugnisse | Überwachung des Programms von Audits/Überprüfungen sowohl lokal als auch bei großen Konten, um das Niveau des versicherungsmathematischen Vertrauens in die Rückstellungen für den EMEA Sach- und Unfallbereich zu erhöhen | Antizipieren von Kundenbedürfnissen und -erwartungen und Bereitstellung eines überlegenen Kundenservices | Planen/Vorbereiten und Implementieren eines jährlichen Kundenbesuchs-/Auditplans | Vertreten von SCOR bei internen und externen Foren | Berichterstattung über große Verluste und/oder Naturkatastrophenereignisse an das Schadensoperationsteam gemäß den internen Richtlinien | Effektiv mit anderen innerhalb der Schadensabteilung zusammenarbeiten, insbesondere mit anderen Schadensspezialisten und denjenigen, die technische Buchhaltungs-/Verwaltungseinheiten besetzen, um eine schnelle Bearbeitung und Reaktion auf interne und externe Stakeholder sicherzustellen | Analyse von Schadensaktivitäten, Trends und ungewöhnlichen Merkmalen in Kommunikation mit dem Senior Claims Management-Team, den entsprechenden Underwriting-Teams und dem P&C-Vorstand, wo zutreffend | Erhöhung des Profils der EMEA Sach- und Unfallvertragsansprüche innerhalb von SCOR durch den Aufbau von Beziehungen zu allen wichtigen Stakeholdern | Zusammenarbeit und Unterstützung im Account Management, oft mit Vertretern anderer interner Abteilungen, einschließlich Underwriter, TA (Technische Buchhaltung), Preisgestaltung und Rückstellungsaktuarien | Überprüfung von Klauseln und Formulierungen in Zusammenarbeit mit Underwriting und der Rechtsabteilung | Kontaktaufnahme und Unterstützung der Schadensabteilungen in anderen SCOR-Hubs/Niederlassungen nach Bedarf und Angemessenheit | Auf dem Laufenden bleiben über Entwicklungen/Trends in der Schadens- und Versicherungsbranche, um ein hohes Maß an Fachwissen aufrechtzuerhalten | Coaching, Mentoring und Unterstützung bei der Schulung von direkten Berichten und jüngeren Mitarbeitern, wo angemessen | Strikte Einhaltung interner Kontrollen und Verfahren | Teilnahme an Projekten nach Bedarf;Data Scientist
57;Product Owner - Advanced Analytics for Commercial Domain;Abbott AG;Allschwil;Zusammenarbeit mit Geschäftseinheiten, Data Scientists und anderen Stakeholdern, um ein umfassendes Verständnis von Herausforderungen und Chancen zu gewinnen. | Leitung der vollständigen Problemdefinition und Empfehlung wirkungsvoller Machine Learning-, KI- oder GenKI-Lösungen mit Schwerpunkt auf deren Integration für maximale Effektivität. | Entwicklung und Umsetzung strategischer Kommunikations- und Engagementpläne zur Förderung von Bewusstsein, Verständnis und Akzeptanz von Advanced Analytics-Initiativen in der globalen EPD-Community in Abstimmung mit dem direkten Vorgesetzten. | Förderung der Entwicklung wesentlicher Fähigkeiten, um unsere Belegschaft zu befähigen, die datengetriebene Kultur anzunehmen. | Identifikation und Verknüpfung von Machine Learning-, KI- und GenKI-Möglichkeiten mit strategischen EPD-Prioritäten und Geschäftskennzahlen. | Unterstützung bei der Definition des Budgets und der Ressourcen für die Durchführung eines AA/AI-Projekts in Zusammenarbeit mit dem AA-Team und den Geschäfts-Stakeholdern. | Sicherstellung der Akzeptanz von Advanced Analytical Lösungen. | Verantwortung für Produktvision, Projektmanagement und Sprint-Umsetzung. | Förderung der Einhaltung von Projektstandards und Dokumentation. | Verständnis des Projektportfolios mit klarem Fokus auf die kommerziellen Initiativen und deren Beitrag zur Gesamt-EPD-AA-Roadmap.;Verantwortung für die Stakeholder-Beziehungen im kommerziellen Bereich, Sicherstellung der Abstimmung mit AA-Möglichkeiten, Umfang und Roadmap in Abstimmung mit dem direkten Vorgesetzten. | Anwendung strukturierter Governance auf Projektportfolios zur Sicherstellung von Transparenz und Ausrichtung an übergeordneten Geschäftszielen. | Leitung der Projektplanung, Verfolgung der Lieferungen, Förderung offener Kommunikation durch Workshops und Führung der Stakeholder hin zu datengetriebenen Entscheidungen mit Unterstützung des direkten Vorgesetzten. | Vorbereitung und Leitung von Projekt-Steuerungsausschuss- und Vorstandssitzungen. | Coaching von Stakeholdern über Funktionen hinweg, um sich sicher in einer Machine Learning- und datenorientierten Umgebung zu bewegen. | Identifikation wichtiger Stakeholder und Fachexperten zur Unterstützung und Förderung der Projektdurchführung und Lösungseinführung mit Unterstützung des direkten Vorgesetzten.;Data Scientist
100;Data Analyst/in Paid Media;Emil Frey Gruppe Schweiz;Zürich;"Regelmässige Überwachung relevanter Medienkanäle und Social Media-Plattformen | Quantitative Auswertung der Medienpräsenz (Reichweite, Kosten, CPX) | Erstellung von Dashboards, Reports und Präsentationen für interne und externe Stakeholder | Ableitung von Handlungsempfehlungen für Paid-Media- und Optimierungen in | Zusammenarbeit mit Mediaplaner oder Mediastrategen | Benchmarking der Ergebnisse und Aufbau einer Benchmark Sammlung | Unterstützung bei Kampagnen-Evaluierungen und ROI-Messungen
Monitoring, Analysen und Erfolgskontrolle | Aufbau, Pflege und Auswertungen von Tracking set-ups
Kenntnisse von Marketing Attributionsmodellen | Deutsch: in Wort und Schrift verhandlungssicher | Englisch: sehr gute Kenntnisse in Wort und Schrift | weitere Sprachen von Vorteil";"Abgeschlossenes Studium im Bereich Informatik, Wirtschaftsinformatik, Data Science, Statistik oder vergleichbare Aus-/Weiterbildung | Mindestens 3-5 Jahre Berufserfahrung im Bereich Analytics, Paid Media, Website, Social Media oder vergleichbar, Hohe Zahlenaffinität | Erfahrung in Medienanalyse, Medien Tools, Social-Media-Monitoring oder Marktforschung | Sicherer Umgang mit Medienbeobachtungs- und Analysetools | Kenntnisse in Datenanalyse und Visualisierung (z. B. Excel, Power BI, Tableau, Looker Studio) | Analytisches Denkvermögen und hohe Detailgenauigkeit, sowie die Fähigkeit komplexe Daten verständlich und zielgruppenorientiert aufzubereiten | Ausgeprägte schriftliche und mündliche Kommunikationsfähigkeiten | Teamorientierte und selbstständige Arbeitsweise sowie hohes Organisationstalent | Hohe Automotive-Affinität von Vorteil | Sprachkenntnisse
Deutsch: in Wort und Schrift verhandlungssicher 
Englisch: sehr gute Kenntnisse in Wort und Schrift
weitere Sprachen von Vorteil | Deutsch: in Wort und Schrift verhandlungssicher | Englisch: sehr gute Kenntnisse in Wort und Schrift | weitere Sprachen von Vorteil";Data Scientist
