Job_Index,Job_Title,Company_Name,Job_Location,Tasks,Skills,Job_Search_Term
242,Business Analyst Sumex,Centris AG,Solothurn,"Du analysierst fachliche Kundenanforderungen und erarbeitest Lösungen und Spezifikationen zusammen mit Spezialisten aus Entwicklung und Technik auf Basis von Business Requirements und mittels Parametrierung | Du modellierst und optimierst Geschäftsprozesse zusammen mit den Kunden im Kranken- oder Unfallversicherungsbereich, insbesondere im Bereich der Leistungen | Du unterstützt tatkräftig die kontinuierliche Verbesserung in der automatischen Rechnungsprüfung und trägst nachhaltig dazu bei Kosten zu sparen | Mit deinem Fachwissen entwickelst du Sumex weiter und wirkst auch bei Neuentwicklungen mit | Du stellst den Betrieb des Business Services Sumex sowie dessen Umsysteme sicher | Du wirkst bei spannenden Kundenprojekten sowie bei der Releaseplanung/-einführung mit","Abgeschlossene Berufsbildung in IT oder im kaufmännischen Bereich mit ausgeprägtem Interesse und Affinität zur IT | Berufserfahrung in der methodischen Analyse, Konzepterstellung und Spezifikation von Business Anforderungen | Erfahrung in der Sumex-Suite oder mit SQL von Vorteil",Business Analyst
244,IT Business Analyst Healthcare,Nicht offengelegter Arbeitgeber,Echandens,"Vous évaluez les processus d'entreprise, anticipez les besoins, découvrez les domaines à améliorer et élaborez et mettez en œuvre des solutions en étroite collaboration avec nos clients internes. | Vous formulez les objectifs, établissez des cahiers des charges fonctionnels et non-fonctionnelles. | Vous utilisez la méthodologie du ""design thinking"" et le prototypage rapide de logiciels. | Vous dirigez des revues continues des processus d'affaires et développez des stratégies d'optimisation. | Vous communiquez efficacement les idées et les plans aux membres de l'équipe multifonctionnelle et à la direction. | Vous vous tenez au courant des derniers processus de requirement engineering et d'analyse des exigences, ainsi que des avancées en matière d'automatisation et de modernisation des systèmes. | Vous assurez que les solutions répondent aux besoins et aux exigences de l'entreprise. | Vous réalisez et/ou soutenez les tests d'acceptation par les utilisateurs.","Formation universitaire informatique ou titre/parcours jugé équivalent. | 5 ans d'expérience dans la gestion de projets et de l'analyse business. | Excellente capacité d'analyse et de modélisation des besoins utilisateurs. | Forte expérience de réalisation d'architectures applicatives dans des environnements faisant intervenir des composants middlewares interopérables ainsi que des solutions du marché. | Expérience confirmée dans la conduite de projet en mode Agile (Scrum, SaFE, Kanban). | Dynamique, innovateur et motivé par le travail d'équipe, avec une forte attitude ""can-do"" et la capacité d'acquérir rapidement de nouvelles connaissances. | Capable de travailler dans un environnement technique très dynamique et de gérer plusieurs tâches en parallèle. | Excellentes compétences interpersonnelles, de présentation et de communication, y compris une communication orale et écrite claire et précise. | Connaissance d'Atlassian Confluence, ServiceNow, DevOps, Scrum/Agile est un plus. | Bilingue allemand et français avec de bonnes connaissances en anglais, des connaissances en italien sont un plus.",Business Analyst
246,IT Business Services Manager (all genders),Swiss Timing,2606 Corgémont,"Lead end-to-end ERP projects/Change requests involving Microsoft Dynamics 365 F&O, from planning to go-live and post-implementation support | Gather, analyze, and document business requirements across departments such as finance, warehouse, shipping, and human resources | Translate business needs into functional specifications aligned with D365 F&O capabilities | Coordinate cross-functional teams, including internal stakeholders and external implementation partners | Manage project timelines, budgets, risks, and deliverables | Oversee testing phases (UAT, integration, regression) and ensure issue resolution | Drive user adoption through training, documentation, and change management initiatives | Monitor system performance and propose continuous improvements tailored to the sports industry's unique needs","You have a strong customer orientation | Having a service oriented mindset, you are able to ensure a good relationship with the different business departments | Highly motivated, you are ready to travel to CH/DE/CZ and to sports competitions | Travel availability (approximately 20%) in Germany and abroad",Business Analyst
248,Avaloq Developer / Business Analyst 80-100% (w/m/d),LGT,Zürich,"Enge Zusammenarbeit mit Ihrem interdisziplinären, agilen Team. | Übersetzen Sie Geschäftsbedürfnisse in funktionale Spezifikationen für die IT. | Sie entwickeln neue Funktionen in Avaloq und erweitern bestehende Funktionen. | Validierung von Lösungen durch Testen, um sicherzustellen, dass sie die spezifizierten Anforderungen erfüllen und die gewünschten Ergebnisse liefern. | Erstellen und unterstützen Sie Systemlösungen. | Höhere technische Ausbildung und Weiterbildung (Wirtschaftsinformatik, Anwendungsentwicklung) | Fundierte Kenntnisse in Avaloq und seinen Konzepten wie Schnittstellentechnologien, Objektmodell, Workflow-Engine, etc. | Bankfachliche Kenntnisse in Anlageprozessen | Kenntnisse in PL/SQL und Oracle SQL von Vorteil | Flair für konzeptionelles und analytisches Arbeiten (Analyse, lösungsorientiertes Denken) | Fliessendes Englisch in Wort und Schrift, Deutsch ist von Vorteil | Teamfähige und kommunikative, belastbare Persönlichkeit mit Eigeninitiative, Umsetzungsstärke und hoher Sozialkompetenz | Systematische, strukturierte und selbständige Arbeitsweise | Flexible Arbeitsmodelle | Sabbaticals | Mindestens 25 Tage Jahresurlaub, abhängig vom Alter | Optionen für bezahlten Sonderurlaub | Mutterschafts- und Vaterschaftsurlaub, Möglichkeiten für zusätzlichen Elternurlaub | Zusätzlicher Kinderbetreuungszuschuss für entgeltlich fremdbetreute Kinder bis 12 Jahre | Interne Kurse | Externe Kurse an der Liechtenstein Academy | Unterstützung für externe Aus- und Weiterbildungen | Coaching- und Mentoring-Programme | Internationale Einsätze | Intrapreneurship-Programm | Rabatte auf Bankprodukte und Dienstleistungen der LGT | Co-Investments bei der LGT | Rabatte auf Kranken- und Sachversicherungen | Pensionsplan mit individuellen Optionen | Verschiedene Initiativen zur Förderung der Mobilität/E-Mobilität | Anerkennung wichtiger Lebensereignisse | Wellness- und Gesundheitsprogramme | Subventionierte Fitness- und Yoga-Kurse | Gesunde Mahlzeiten | Täglich frisches Obst",no skills found on this job ad,Business Analyst
251,4 Product Owner Digitalprodukte,Bundesamt für Gesundheit BAG,Liebefeld,"Produktverantwortung übernehmen und digitale Lösungen mit Mehrwert entwickeln – im Einklang mit der Strategie des EDI, des Amtes und des Programm DigiSanté | Anforderungen der Benutzer, des Faches und der Stakeholder erfassen, priorisieren und in nutzerzentrierte Features überführen | Eine enge Zusammenarbeit mit dem Entwicklungsteam und den Fachspezialisten pflegen, um Anforderungen und das Produkt zu validieren | Verantwortung über die Weiterentwicklung und den Lifecycle des Digitalproduktes anhand einer klaren Produktvision übernehmen | Den agilen Entwicklungsprozess (SAFe und Scrum) mitgestalten und steuern","Über einen Hochschulabschluss in Medizininformatik, (Wirtschafts-)Informatik oder einer vergleichbaren Fachrichtung verfügen | Mehrjährige Erfahrung als Product Owner und / oder in Business Analyse nachweisen – idealerweise im Gesundheitswesen | Kommunikations- und Moderationsfähigkeit in komplexen, interdisziplinären Umfeldern einsetzen, über analytisches Denkvermögen verfügen, die Fähigkeit besitzen komplexe Anforderungen zu strukturieren sowie Kundenbedürfnisse in Features und User Stories zu übersetzen | Sicheren Umgang mit agilen Frameworks (Scrum, SAFe) und Erfahrung mit Tools wie Jira, Confluence ausweisen | Gute Kenntnisse einer zweiten Amtssprache. Vorteilhaft sind auch gute Englisch-Kenntnisse",Business Analyst
263,Analyst Karten und Payments (m/w/d) für flexgold,SOLIT Group AG,Tägerwilen,"Mitarbeiter-Rabatt auf SOLIT-Produkte/-Dienstleistungen (Edelmetalle) | Unbefristeter Arbeitsvertrag | Flexible Arbeitszeiten mit Option auf Mobile Office bei einer 40-Stunden-Woche | Paten-System in der Onboarding-Phase | Kostenlose Parkplätze | Kostenlose Getränke, regelmässiges Mitarbeiterfrühstück und frisches Obst | Ein fantastisches Team, welches mit Ehrgeiz und Innovationskraft das Motto ""make money sound again"" vorantreibt","Du unterstützt uns bei der Business Analyse mit dem Schwerpunkt Zahlungsverkehr (Karten) und neue Bezahlverfahren | Du führst Analyse und Konzeption für effiziente Zahlungsverkehrsprozesse und Abwicklungssysteme (im Bereich Kartenzahlungen) durch | Du übernimmst die vergleichende Analyse verschiedener Kartenmanagementsysteme und Bezahlprozesse | Du führst den Austausch mit Banken und Karten-Netzwerken zu technischen, prozessualen und strategischen Themen | Du überwachst kontinuierlich alle Zahlungsprozesse und bleibst stets auf dem neuesten Stand zu Innovationen im Payment-Bereich",Business Analyst
268,Business Analyst,act digital,Martigny,Technologien & Softwarebereitstellung | Cybersicherheit,"Homeoffice ist bei einem Großteil unserer Projekte möglich | Ein Flex-Office-Arbeitsumfeld, das allen jederzeit zur Verfügung steht, um Kommunikation und Zusammenarbeit zu fördern | Experten-Communities zum Teilen und Verbreiten von Kompetenzen innerhalb der Gruppe | Projektleitung und HR-Betreuung vor Ort | Jährlich angebotene Schulungen und Zertifizierungen | Wertschätzung der Expertisewege unserer Berater",Business Analyst
269,Agile Business Analyst / Requirements Engineer,ti&m AG,Bern,"Abwechslungsreiche Projekte in der agilen Softwareentwicklung – im direkten Mandat beim Kunden oder in ti&m-Projekten, die wir end-to-end für unsere Kunden realisieren | Übernahme unterschiedlicher Rollen im Projektkontext wie Business Analyst, Requirements Engineer oder Product Owner – je nach Phase, Setting und Stärken | Analyse bestehender Geschäftsprozesse, Erarbeitung tragfähiger Konzepte sowie Begleitung der Umsetzung in interdisziplinären Teams | Enge Zusammenarbeit mit Kunden, Engineers, UX-Designern und weiteren Stakeholdern zur Gestaltung funktionaler, tragfähiger Lösungen | Ein inspirierendes Arbeitsumfeld, dass dir viel Gestaltungsspielraum lässt, Eigeninitiative fördert und deine Weiterentwicklung aktiv unterstützt","Mehrjährige Erfahrung (5+ Jahre) als Business Analyst, Requirements Engineer oder Product Owner in der Softwareentwicklung | Sicherer Umgang mit gängigen Methoden im Requirements Engineering und in der agilen Projektführung (z. B. Scrum) – idealerweise ergänzt durch relevante Zertifizierungen (IREB, Scrum, OCEB2 o. ä) | Ausgeprägte Kommunikationsfähigkeit sowie ein sicheres, strukturiertes Auftreten gegenüber Kunden und Entwicklungsteams | Abgeschlossenes Studium in einem technischen oder betriebswirtschaftlichen Fachgebiet (FH/Uni/ETH) | Bereitschaft, vor Ort bei Kunden in der Schweiz zu arbeiten | Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift",Business Analyst
270,Business Analyst,Fasel IT Services GmbH,Zürich,Kontrolle der vorliegenden Informationen auf Aktualität und Vollständigkeit. | Identifizieren und beseitigen von Lücken in den Applikationsbeschrieben in ADOIT und,Modellieren der Applikationen in BMC-Discovery. | Identifizieren und dokumentieren von Lücken in der Systemdatenbank von BMC Discovery. | Review der Applikationsmodellierungen mit den Applikationsverantwortlichen und (bei,Business Analyst
271,Business Analyst (m/w/d) - SIGNAL AG,Signal AG,Büren an der Aare,"Analysieren von fachlichen und technischen Anforderungen sowie Erstellen von Spezifikationen und Dokumentationen auf Basis der Business Requirements | Beratung der internen Kunden sowie Unterstützung im Bereich Dokumentenmanagement, Prozessautomatisierung und Digitalisierung | Sicherstellung des Betriebs der Applikationen und deren Umsysteme | Analyse von Störungen sowie deren Behebung im produktiven System | Durchführen von Funktionstests | Mitarbeit in laufenden Projekten","Abschluss in (Wirtschafts-) Informatik FH, Uni oder vergleichbare Ausbildung | Berufserfahrung als Business Analyst und/oder IT-Projektleiter | Erfahrung in Parametrierung, SQL-Kenntnisse von Vorteil | Gute Präsentations- und Kommunikationsfähigkeiten | Sehr gute Sprachkenntnisse in Deutsch (Wort und Schrift), Französisch und Englisch (Wort) | Vernetztes Denken, Flexibilität, Belastbarkeit, Fach- und Methodenkompetenz",Business Analyst
272,Senior Business Analyst,Elca informatique SA,Bern,"Sie unterstützen unsere Kunden bei der Umsetzung ihrer Digitalisierungsstrategien und IT-Projekte: Sie verstehen die Kundenbedürfnisse, um die effizienteste Lösung zu konzipieren und zu gestalten | Sie lösen die Herausforderungen unserer Kunden durch einen strukturierten Ansatz, identifizieren Projektrisiken und kommunizieren vorgeschlagene Lösungen effektiv; Sie arbeiten mit unseren Kunden und deren Stakeholdern zusammen, um Probleme zu klären, Herausforderungen zu identifizieren, Maßnahmen zu definieren und Empfehlungen auszusprechen | Sie führen Workshops mit unseren Kunden durch, um sie durch die verschiedenen Projektphasen zu begleiten | Sie leiten den gesamten Lebenszyklus von der Geschäftsanforderung über die Analyse bis zum Lösungsdesign in Zusammenarbeit mit fachlichen und technischen Stakeholdern | Sie priorisieren die Anforderungen der verschiedenen Stakeholder | Sie identifizieren, erheben, analysieren und dokumentieren Geschäftsanforderungen in Form von User Stories, die mit agiler Methodik entwickelt werden können. Typischerweise liegt Ihr Tätigkeitsfeld an der Schnittstelle zwischen Kunde und verschiedenen Experten (Fachexperten, Entwicklungsteam usw.). | Sie führen Systemtests durch | Sie tragen zum Projektmanagement und zur Administration bei","Erhalten Sie die Möglichkeit, Ihr Wissen und Ihre Erfahrung durch die Arbeit an einer breiten Palette spannender Projekte, Produkte, Kunden und Technologien zu erweitern | Ein dynamisches Arbeits- und Kooperationsumfeld mit einem hochmotivierten multikulturellen und internationalen Team an verschiedenen Standorten | Attraktive Karriere- und Entwicklungsperspektiven durch Schulungen und Coaching | Die Chance, das Leben der Menschen durch den Aufbau innovativer Lösungen zu verändern | Verschiedene interne Coding-Events (Hackathon, Brownbags), siehe unseren  technischen Blog | Monatliche After-Work-Veranstaltungen an den Standorten | Gute Work-Life-Balance (2 Tage pro Woche Homeoffice) | Attraktive Pensionskasse mit 3 Arten von Arbeitnehmerbeiträgen | Premium- und weltweiter Versicherungsschutz bei Zurich, vollständig vom Unternehmen unterstützt | 1/2 SBB-Fahrabonnement | Mobil- und Internet-Rabattprogramm",Business Analyst
273,Business Analyst Bahnbereich,Akros AG,Bern,"Brückenbauer: Du agierst als zentrale Schnittstelle zwischen der IT und den verschiedenen Fachbereichen unseres Kunden, um ein gemeinsames Verständnis für Anforderungen und Lösungen zu schaffen. | Prozessoptimierer: Du analysierst detailliert bestehende Geschäftsprozesse, identifizierst Schwachstellen und deckst Optimierungspotenziale im Zusammenspiel von IT-Systemen und Sachmitteln auf. | Datenexperte: Du prüfst und analysierst Geschäftsdaten auf ihre fachliche Korrektheit und legst damit das Fundament für einen reibungslosen und effizienten Bahnbetrieb. | Innovator & Requirements Engineer: Du bist verantwortlich für die Konzeption, detaillierte Dokumentation und klare Kommunikation von Anforderungen an zukunftsfähige IT-Lösungen, die Geschäftsprozesse optimal unterstützen. | Fachexperte & Impulsgeber: Als anerkannter Fachspezialist übernimmst du die übergreifende Begleitung und aktive Weiterentwicklung wichtiger Fachthemen innerhalb des Unternehmens.","Erste Erfahrungen in der Betreuung von Junior Business Analysten und die Fähigkeit, ein Team von Business Analysten zu koordinieren. | Erfahrung in der Rolle als Proxy-PO oder Epic Owner im SAFe-Umfeld. | Kenntnisse im Bereich IT-Architektur und idealerweise eine entsprechende Zertifizierung (ISAQB, TOGAF). | Erfahrung in der Konzeption und Durchführung von Proof of Concepts im Softwarebereich unter Einsatz von Low-Code Programming Tools. | Erfahrungen mit Snowflake and Azure Data Factory. | Kenntnisse im Umgang mit GIS-Systemen. | Erfahrung in der Erstellung von Testfällen. | Erfahrung in der Anwendung von KI-Tools zur Unterstützung von Geschäftsprozessen und im Software-Engineering.",Business Analyst
277,Business Analyst Senior (h/f/x) entre 80 et 100%,VAUDOISE ASSURANCES HOLDING SA,Lausanne,"Identifizieren, Erfassen und Strukturieren der Geschäftsanforderungen rund um die Themen Betrugsbekämpfung, regulatorische Compliance und IT-Sicherheit | Übersetzen dieser Anforderungen in klare funktionale und technische Spezifikationen unter Berücksichtigung der IT- und regulatorischen Vorgaben | Zusammenarbeit mit den technischen Teams und Architekten zur Sicherstellung der Kohärenz der vorgeschlagenen Lösungen | Bewertung der operationellen und technologischen Risiken sowie der Abhängigkeiten im Zusammenhang mit den Weiterentwicklungen | Beratung der Stakeholder zu fachlichen und technischen Alternativen (intern und/oder extern)","Moderation von Workshops mit internen Stakeholdern (Betrugsbekämpfung, Sicherheit, Compliance usw.) und externen Partnern (Lieferanten, Partner) | Förderung der Kommunikation zwischen den Fachbereichen (Product Owner, Fachreferenten, Prozess- und Datenverantwortlichen), den Projektteams und den technischen Teams. | Teilnahme an funktionalen Tests und UAT-Phasen unter Gewährleistung der Abdeckung sensibler Anforderungen | Mitwirkung an der Dokumentationsgovernance (Nachverfolgbarkeit, Compliance, Reporting, Verfolgung von Audit-Empfehlungen)",Business Analyst
278,Business Analyst Customer Centricity,Die Schweizerische Post,Berna,"Im agilen DevOps Team erarbeitest du innovative Lösungen für unsere Systeme und gestaltest deren Neuausrichtung und Einführung aktiv mit. | Du nimmst die Anforderungen verschiedener Stakeholder:innen auf, hinterfragst diese kritisch und formulierst daraus präzise User Stories, wobei du Datenschutz, Kosten und Termine stets im Blick behältst. | In enger Zusammenarbeit mit Product Ownern und Developern trägst du dazu bei, teamübergreifende Vorhaben zu organisieren und erfolgreich voranzutreiben. | Du leitest die technische Spezifikation her, hast Einsicht in die Daten und begleitest die Entwicklung, stellst sicher, dass alle Informationen aktuell bleiben, und machst diese jederzeit für Stakeholder zugänglich. | Im Wechsel mit deinem Team übernimmst du zudem operative Aufgaben wie den Second-Level-Support, um für einen reibungslosen Betrieb zu sorgen. | Selbstständig trägst du mit neuen Ideen zur Verbesserung von Prozessen oder technischen Lösungen bei und übergeordnete Zusammenhänge verstehst du mühelos.","Für diese Funktion bringst du eine Ausbildung in Informatik und hast dich im Requirements Engineering weitergebildet (z. B. IREB). | Du verfügst über langjährige Erfahrung als Requirements Engineer in der agilen Software-Entwicklung. | Der Austausch auf Augenhöhe mit Lieferanten und Partnern über technische Themen gelingt dir ebenso souverän wie die Verbindung von Sozialkompetenz und konsequenter Kundenorientierung. | Agile Frameworks und Kollaborations-Tools sind dir vertraut, und mit SQL-Kenntnissen bist du im datengetriebenen Umfeld bestens aufgestellt. | Gute Deutsch- und Englischkenntnisse runden dein Profil ab und ermöglichen es dir, aktiv an mehrsprachigen Projekten mitzuwirken.",Business Analyst
279,Business analyst (h/f/x) - FR/DE - 80-100%,VAUDOISE ASSURANCES HOLDING SA,Lausanne,"Identifizieren, Sammeln und Analysieren der Geschäftsanforderungen | Koordination der Schätzung von Nutzen und Kosten im Fachbereich | Mitwirkung bei der Modernisierung und Dokumentation der Arbeitsprozesse | Beitrag zur Spezifikation von Epics, Features und User Stories, um den angestrebten Geschäftswert zu erreichen | Definition der Prozesse und detaillierte Dokumentation in enger Zusammenarbeit mit dem Fachbereich | Unterstützung des Product Owners bei der Pflege und Priorisierung des Produkt-Backlogs | Erstellung von Testszenarien und Sicherstellung deren Validierung | Definition der technischen Lösung (detaillierte Analysen), die den Entwicklern und Testern (QA) der Lösung dient | Verfolgung des Entwicklungsprozesses der IT-Anforderungen | Beitrag zur Schulung der Fachmitarbeiter bei der Einführung neuer Funktionen","Gute Versicherungskenntnisse und methodische Projektkompetenzen in einem Agile-Scrum-Umfeld | Erwiesene Erfahrung als Business Analyst, idealerweise im Versicherungsbereich, Kenntnisse im Leistungs-/Schadensmanagement von Vorteil | Perfekte Beherrschung der französischen Sprache mit sehr guten Deutschkenntnissen (mindestens C1 obligatorische Voraussetzung), Englisch von Vorteil | Teamfähigkeit mit stark ausgeprägtem analytischem Denken | Fähigkeit, technische Lösungen in Zusammenarbeit mit den Entwicklern zu definieren | Proaktiv und vorschlagsstark",Business Analyst
280,Business Analyst*in Prozesse Privatkundschaft,ÖKK Versicherungen AG,Landquart,"Analyse, Modellierung und Weiterentwicklung von Geschäftsprozessen | Pflege und Weiterentwicklung des internen Kontrollsystems (IKS) in enger Abstimmung mit Verantwortlichen aus dem Geschäftsbereich Private und dem Risikomanagement | Identifikation von Potenzialen zur Prozessoptimierung und Automatisierung | Leitung von und/oder Mitarbeit in spannenden Projekten zur Digitalisierung, Automatisierung und Optimierung von Abläufen im Rahmen gesetzlicher und unternehmensinterner Anforderungen | Ableitung und Erstellung von Anforderungen aus der Prozess- und Datenanalyse | Ein wertschätzendes Arbeitsumfeld mit kurzen Entscheidungswegen und viel Gestaltungsspielraum | Ein aufgestelltes und motiviertes Team | Attraktive Sozialleistungen und Vergünstigungen für dich und deine Familie","Abgeschlossenes Studium im Bereich Betriebswirtschaft, Wirtschaftsinformatik oder eine vergleichbare Qualifikation – alternativ eine spezifische Weiterbildung im Bereich Krankenversicherung und Prozessmanagement | Erfahrung in der Business Analyse oder gute Kenntnisse der Versicherungsbranche im Bereich Privatkunden | Flair für Datenanalyse und Prozessoptimierung | Gute Kenntnisse in Microsoft Excel und in der Geschäftsprozessmodellierung (z.B. BPMN 2.0) | Eine strukturierte, konzeptionelle und lösungsorientierte Arbeitsweise mit hohem Qualitätsanspruch | Hohe Selbstorganisation und Eigeninitiative | Sehr gute kommunikative Fähigkeiten | Freude an Weiterentwicklung und neuen Herausforderungen | Sehr gute Deutschkenntnisse in Wort und Schrift; Italienischkenntnisse sind von Vorteil",Business Analyst
281,Business Analyst – Client Platform Advisory (80-100%),Banque Lombard Odier & Cie SA,Geneva,"Agieren Sie als vertrauenswürdiger Berater für BPO-Kunden und bieten Sie fachkundige Beratung zur Bankplattform (G2/GX) in Ihren Funktionsbereichen. | Sammeln, analysieren und bewerten Sie Kundenanforderungen kritisch, um die Übereinstimmung mit den Plattformfähigkeiten und strategischen Zielen sicherzustellen. | Arbeiten Sie mit Business- und IT-Teams zusammen, um die Interessen der BPO-Kunden in Produktentwicklungsdiskussionen zu vertreten. | Erwerben Sie ein tiefgehendes Verständnis der strategischen Prioritäten der Bank, um Kundenerwartungen abzustimmen und die Plattformentwicklung, einschließlich der Angleichung über Kundenumgebungen hinweg, im Einklang mit diesen Zielen zu steuern. | Führen Sie Projekte innerhalb der funktionalen Roadmap, indem Sie Kundenbedürfnisse in technische Anforderungen übersetzen und mit IT-Entwicklungsteams zusammenarbeiten. | Bleiben Sie über IT-Entwicklungen auf dem Laufenden, um sicherzustellen, dass Kunden über relevante Innovationen informiert sind und die Plattform sich mit den Branchenfortschritten weiterentwickelt.","Universitätsabschluss in Betriebswirtschaft, Informationstechnologie oder verwandten Bereichen oder Nachweis vergleichbarer akademischer/beruflicher Leistungen. | 5-7 Jahre Erfahrung als Business Analyst, Product Owner/Manager, Solution Architect oder Consultant im Finanzdienstleistungsbereich (Vermögensverwaltung ist bevorzugt). | Erfolgreiche Umsetzung komplexer Initiativen oder IT-Transformationen in mehreren funktionalen Bankbereichen. | Fähigkeit, Kunden strategisch zu Plattformfähigkeiten und -erweiterungen zu beraten. | Strukturierte und analytische Arbeitsweise mit der Fähigkeit, komplexe Themen für Stakeholder auf verschiedenen Organisationsebenen verständlich zu machen. | Vertrautheit mit dem Softwareentwicklungszyklus und Bankplattform-Technologien. | Erfahren im Umgang mit Projektmanagement-Software und -Tools (z. B. MS Office, Jira, Confluence, ServiceNow). | Relevante Zertifizierungen im Projektmanagement, IT oder Bankplattform-Technologien (z. B. PMP, ITIL, AZEK, CFA) sind von Vorteil. | Fließend in Französisch und Englisch (schriftlich und mündlich). | Wohnsitz in der Schweiz oder Bereitschaft zum Umzug.",Business Analyst
282,Senior Business Analyst (Italian Speaker),lastminute.com group,Chiasso,Vollzeit | Abteilung: Marketing & Medien,"Proaktive Definition und Überprüfung einer übergreifenden Marketingstrategie, basierend auf Daten & Erkenntnissen, abgestimmt auf unsere Unternehmensziele, Identifikation von Optimierungs- und Experimentierbereichen, die inkrementelle Verbesserungen in unserer Marketingeffektivität und -effizienz bewirken können. | Überwachung des Reportings für die Customer Acquisition Abteilungen, um täglich die wichtigsten Marketingkanäle im Blick zu haben und Leistungstrends sowie Erkenntnisse effektiv an den Manager zu kommunizieren. | Enge Zusammenarbeit mit dem Data & Analytics Team, um die Ausrichtung und Kohärenz der gesamten Dateninitiativen sicherzustellen. Es ist grundlegend, die DB-Struktur und die Dynamik zu verstehen, um Daten zu extrahieren und zu analysieren, auch wenn sie aus verschiedenen Quellen stammen, einschließlich digitaler Marketingplattformen, Website-Analysen und Drittanbieterdaten. | Partnerschaft mit unseren Marketingteams innerhalb und außerhalb der Customer Acquisition Abteilung, Aufbau einer starken Verbindung zu SEM-, SEO- und Display-Teams, um die richtige Unterstützung bei der Festlegung der Marketingstrategie auf Basis von Analysen zu bieten. | Aufbau einer ähnlichen Verbindung zu anderen Marketingteams außerhalb der Customer Acquisition Abteilung, um zu verstehen, ob und wie ""externe Faktoren"" die Gesamtleistung beeinflussen können. | Auf dem Laufenden bleiben über aufkommende Trends, Best Practices und Innovationen in Marketinganalytik und Technologie, um Chancen für kontinuierliche Verbesserungen und Innovationen zu identifizieren.",Business Analyst
284,Business Analyst (a) in Zürich,Axept Business Software AG,Zürich,"Du wirkst an der Planung und Durchführung von Projekten sowie Aufträgen mit, um sicherzustellen, dass sie innerhalb des Zeitrahmens und Budgets abgeschlossen werden. Durch deine koordinative Schnittstellenfunktion zwischen verschiedenen Teams und Stakeholdern gewährleistest du einen reibungslosen Projektablauf. Dabei identifizierst du frühzeitig Projektrisiken und entwickelst Strategien zur Risikominderung. | Als Business Analyst weisst du, wie man genau hinhört, analysiert und alles präzise dokumentiert, was unsere Kunden wollen. Du bist quasi der Anforderungszauberer, der Geschäftsanforderungen unserer Kunden in klare, verständliche Dokumente verwandelt. | In deiner Rolle leitest du eigenständig Workshops mit unseren Kunden, um ihre Anforderungen zielgerichtet zu erfassen. Dabei überprüfst du laufend, ob die gewünschte Lösung mit PROVIS technisch umsetzbar sowie wirtschaftlich sinnvoll ist. | Teamarbeit ist für dich mehr als ein Schlagwort – du stehst mit deiner Fachexpertise den Projektleitern, Kundenberatern und Endbenutzer zur Seite und formulierst die Aufträge für deine Gspändli im Requirement & Software Engineering.","Du bist unser Dolmetscher und übersetzt die Businessanforderungen in technische Konzepte. Darum solltest du, oder ehrlich gesagt, musst du Erfahrung in der Aufnahme von Kundenforderungen haben. | Zusammenhänge begreifst du schnell, du lernst gerne Neues dazu und dich packt der Ehrgeiz, wenn es darum geht, das Business deiner Kunden zu verstehen und ihnen gute Lösungen aufzuzeigen. | Was genau in deinen Ausbildungszertifikaten steht, ist nicht das Wichtigste. Vermutlich bringst du eine fundierte IT-Ausbildung mit oder ein abgeschlossenes Studium im Bereich der (Wirtschafts-)Informatik, denn ein Erfolgsausweis in den Bereichen Business Analysis, Prozessoptimierung oder Projektmanagement sind für uns ein Muss. | Wenn dich das Thema Business Software stark interessiert oder du vielleicht sogar schon einmal damit zu tun hattest, umso besser. Und du solltest gut überzeugen können und generell ein gutes Auftreten haben. | Deine Kolleginnen und Kollegen freuen sich auf Verstärkung von einer unkomplizierten Person, die gerne lacht, auch über sich selber. Und ja, es wartet richtig viel Büez auf dich. «Gring ache u seckle» sollte dir nicht fremd sein. Es lohnt sich, versprochen.",Business Analyst
