Job_Index,Job_Title,Company_Name,Job_Location,Tasks,Skills,Job_Search_Term
137,IT System Engineer,RUAG AG,Emmen,"You will keep our Linux and Windows servers and clients up and running and ensure that our network remains stable and secure | You will assist in setting up a secure IT infrastructure, support certifications such as ISO 27001 / TISAX and train our employees in IT security | You will keep an eye on the market, evaluate new hardware and software, maintain supplier contacts and ensure that our team is optimally equipped | You will assist our employees with IT issues, document our IT infrastructure and ensure smooth operations | You will ensure that the right software and data are available for our wind tunnel tests, accompany test runs and step in on call in emergencies | You will develop smart software solutions, automate processes and apply your expertise in C/C++, Python, Shell Scripting or LabVIEW for innovative applications | You will set up software development tools, version control and CI/CD pipelines and keep our development processes running smoothly","You have a university degree (bachelor's or master's) in computer science or a similar field and have gained sound knowledge at a university of applied sciences or university | good Linux and network skills | Scripting languages and Unix systems are your everyday tools, which you use with confidence. | Experience in C/C++ programming | Knowledge of Python and LabVIEW is an advantage | You enjoy working in a team, but are also independent, structured and responsible. | You are confident in German (level C1) and have a good command of English.",Data Science
150,Senior Manager Finance - Vitamins Unit Commercial,dsm-firmenich,Kaiseraugst,"Collaboration & Process Setup: Partner with the Commercial Relationship Lead to define ways of working, SOPs, reporting requirements, and performance metrics to meet contractual obligations with the global key customer | Financial Oversight: Oversee commercial agreement results, prepare annual pricing, implement cost control measures, and manage financial KPIs | Project & Performance Monitoring: Establish project control mechanisms and regularly review overall financial performance, including compliance, pricing, and operating working capital | Reporting & Audits: Design and execute quarterly reconciliations, coordinate data and reporting for Operational Committee meetings, and handle audit requests | Stakeholder Management: Lead stakeholder engagement and resolve operational and financial issues effectively | Contractual Validation: Implement monthly, quarterly, and annual validation processes in line with contractual requirements","Unique career paths across Animal Nutrition & Health - explore what drives you and get the support to make it happen | A science led company, cutting edge research and creativity everywhere – from biotech breakthroughs to sustainability game-changers, you’ll work on what’s next | Growth that keeps up with you – you join an industry leader that will develop your expertise and leadership | A culture that lifts you up – with collaborative teams, shared wins, and people who cheer each other on. | Customer-first approach, turning ideas into impactful solutions",Data Science
156,Senior Splunk Engineer - private banking,Synechron Switzerland,Zürich,"Monitoring strategies and providing best practices in coordination with internal Ops/Support teams, developers, and business owners, while monitoring the performance and availability of Splunk systems. | Managing the ticketing system incident and change management queues as needed, participate in rotating on-call support for Enterprise Management platforms. | Installing, deploying, and supporting Enterprise Splunk services, including performing scripted installations and configurations. | Managing Splunk knowledge objects such as apps, dashboards, saved searches, scheduled searches, and alerts. | Developing and evaluating tools (e.g., SolarWinds, New Relic). | Supporting existing Splunk information security applications in areas like security, monitoring, task automation, continuous integration, deployment, and performance optimization. | Using Splunk to collect and index log data, developing queries, and providing logging integration support. | Working closely with application owners to create and maintain applications for tracking and updating. | Serving as the SME for all technical Splunk issues across departments and design a resilient Splunk infrastructure while providing ongoing support. | Developing and mentoring others on Splunk usage.","You hold a Bachelor?s degree in Computer Science, Engineering, or relevant field. | You justify a Senior level of experience with one scripting language, such as JavaScript, Java, Python, Perl, Groovy, Ruby, Korn. | You possess a working understanding in data analytics Hadoop, MapReduce, R, Alteryx, Prelert, Tableau, D3/JavaScript visualizations. | You are experienced with security of the base CentOS servers for Splunk. | You have a working experience in data warehousing and/or business intelligence systems. | You are familiar and have worked before with designing and implementing large, scalable web services. | You have experience with scripting in UNIX or LINUX. | You have worked with tiered environments (Sandbox, Staging, UAT, Production). | You consider yourself somebody who can collaborate and listen with technical and non-technical stakeholders. | You can easily work in the English language. | You are a Swiss resident.",Data Science
172,Lead DevOps Engineer – cloud application,Mettler Toledo,Nänikon-Greifensee,"Technical lead of the DevOps Team (10 team members) | Oversees the backlog of all DevOps activities. Works closely together with project managers regarding prioritization and execution of DevOps activities. | Work closely with your cooperation partners who are Architects, test-automation-teams and software development teams. | Plan, design, implement and test application deployment strategies | Develop solutions to automated deployment of production and testing environment | Evaluate and integrate appropriate tools for monitoring, tracing and diagnosing applications | Review and analyze product and system specifications and provide technical recommendations in your field of expertise | Guide and train teams on best practices regarding container deployment, testing and management | You have at least a bachelor's degree (FH / University) in computer science, IT or related technical/scientific discipline | You bring several years of work experience in leading a technical team, Familiarity with phase models and agile methods | Proficiency with DevOps and Infrastructure as Code (preferably in Azure DevOps) and in deploying and securing container-based systems such as Docker, Kubernetes on private and public clouds | You are experienced in programming languages and/or scripting languages, e.g. C#, Python, Shell | You bring a good knowledge of operating systems, especially Linux, general networking, cloud infrastructure, system monitoring, and operating CI/CD pipelines | You are fluent in English, oral and written, with good communication skills. German is a plus | Flexible working hours (depending on the role), a hybrid work model, and a wide portfolio of training opportunities | A 40-hour work week with at least 25 vacation days per year, plus 4 to 7 additional days off between bank holidays | Free parking and direct access to public transport | Healthy lunches cooked onsite at our own METTLER TOLEDO restaurant, with special prices for employees | We offer a dynamic and innovation-driven corporate culture that promotes teamwork, personal development, and a passion for excellence. | A range of additional attractive benefits, including employee discounts at select area businesses",no skills found on this job ad,Data Science
174,Security System Engineer (m/f/d),Ronal AG,Härkingen,"Design and implement security measures for systems built on Microsoft technologies, including Windows Server, Azure, and Microsoft 365 | Configure and manage Microsoft security tools such as Defender for Endpoint, Defender for Identity, and Defender for Cloud | Design and implement secure remote access solutions for employees and third parties using Microsoft technologies, such as VPNs, Remote Desktop Services (RDS), and Azure Virtual Desktop (AVD), or third-party solutions | Configure and manage security controls for remote access tools, including Microsoft Intune for endpoint protection and Azure Conditional Access | Respond to alerts and investigate incidents using Microsoft security tools | Enforce compliance policies using Microsoft Purview for data classification and protection | Ensure alignment with frameworks like TISAX, GDPR, or NIST using Microsoft Compliance Manager | Secure Windows operating systems, SQL Server, and other Microsoft applications against vulnerabilities | Apply security baselines and hardening configurations using Group Policy and Microsoft Security Compliance Toolkit | Bachelor's degree in Computer Science, Information Technology, or a related field | Certifications: Relevant Microsoft certifications, such as Microsoft Certified Security, Compliance, and Identity Fundamentals, Azure Security Engineer Associate, Information Protection Administrator Associate | Several years of experience in IT security | Expertise in Microsoft Defender suite (Endpoint, Identity, Cloud, Office 365) | Proficiency in securing and managing Windows Server (2016, 2019, 2022) and Windows 10/11 | Hands-on experience with Active Directory and Azure Active Directory (AAD) for identity management | Strong understanding of network security principles, including firewalls, VPNs, and virtual networks in Azure | Knowledge of system hardening techniques and security baselines using Microsoft Security Compliance Toolkit and Group Policy | Proficiency in configuring and securing Microsoft Azure services, including Azure Security Center | A challenging environment in a global company that leads the industry | Hybrid working model with up to two remote workdays per week | Attractive employment conditions, professional development, and career growth opportunities | A collaborative and forward-thinking team culture",no skills found on this job ad,Data Science
196,Associate Consultant / Consultant Financial Services (Focus CRM) (Salesforce / BSI),Synpulse Schweiz AG,Zürich,"Advising our customers (banks & insurance companies) on the conception of CRM and MarTech solutions | Analysing customer journeys and business requirements to design tailored CRM strategies and data-driven solutions | Participation in varied projects for the introduction of CRM solutions (requirements engineering, system configuration on a no-/low-code base, testing, change management) | Assist in planning and managing project deliverables, timelines, and stakeholder communications | Supporting the acquisition of new customers and projects for our company | Collaboration with customers and ecosystem partners | Very good Bachelor or Master's degree from a renowned university or university of applied sciences in Information Technology and/or Business (focus Financial Services) | IT affinity and interest in complex IT systems | Strong problem solving and troubleshooting competences | Very good language skills (min. B2 level) in German and English | Strong communication skills and ability to engage with stakeholders from both business and IT | Structured and goal-oriented way of working

As a plus:
- First experience in consulting, business analysis, or project management
- Programming skills like Java, Python or Javascript | You’ll fast-track your development by diving into financial business models, cutting-edge technologies, and real-world client challenges – all while shaping your own path. #YourGrowthUnleashed | You are growing your skills and experiences in understanding business models of financial companies, new technologies and solutions | Competitive salary and attractive benefits aligned with the market | Bright, modern office spaces in central locations with excellent public transport access | A hands-on mentality and a strong team spirit | Fun events, learning opportunities, and initiatives shaped by our people | Modern working environment and flexible working models | CV | Qualifications (bachelor/ master diploma, etc.) with certificate of grades | Motivation letter: Why Synpulse? Why you? Why this function? | Recommendation letters (optional)",no skills found on this job ad,Data Science
200,Ingénieur IA & Data Science,Moraine SA,Lausanne,"Identifier et prioriser les cas d’usage stratégiques (maintenance prédictive, cybersécurité cognitive, optimisation de l’offre, assistant voyageur…). | Concevoir des architectures AI-native : gouvernance et qualité des données, data lakehouse & feature store, pipelines MLOps, intégration IoT et temps réel. | Développer et industrialiser la chaîne complète IA : collecte, préparation, modélisation (ML, deep learning, LLM), déploiement (micro-services, edge, on-device). | Garantir la conformité éthique et réglementaire (EU AI Act, RGPD). | Documenter les solutions, transmettre les compétences et accompagner les équipes internes vers l’autonomie.","Diplôme en informatique, mathématiques appliquées, IA ou équivalent. | Expérience avérée en data science et ingénierie IA. | Solide maîtrise des techniques de machine learning, deep learning et traitement des données massives. | Connaissance des pipelines MLOps et des architectures data modernes. | Sensibilité aux enjeux éthiques et réglementaires (RGPD, AI Act). | Capacité à transformer un prototype en solution industrialisée, avec un impact mesurable. | Le lieu du poste est à Genève, si vous pouvez faire le déplacement, vous pouvez candidater.",Data Science
223,Business Analyst - Junior Projektmanager 80-100%,Seniorendienste Schweiz AG,Rheinfelden,"Zusammenarbeit mit Stakeholdern, Interviews, Workshops, Umfragen führen, analysieren und dokumentieren | Bewertung der Geschäftsprozesse, Identifizierung von Ineffizienzen und optimierte Arbeitsabläufe vorschlagen | Datenanalyse die zur Strategieentwicklung beitragen | Zusammenarbeit mit technischen Teams zur Integration von Lösungen | Erstellen von Dokumentationen | Benutzertests durchführen und validieren | Unterstützung bei Projektplanung und -umsetzung | Support und Schulung bei Einführung neuer Prozesse oder Systeme","Bachelorabschluss in Betriebswirtschaft, Informationstechnologie oder einem verwandten Bereich | 2 Jahre Berufserfahrung als Business Analyst oder in einer ähnlichen Position | Beherrschung von MS Office Tools und Visio | Zusätzliche Kurse wie PMP sind von Vorteil | Vertrautheit mit Datenanalyse-Tools von Vorteil | Grundlegendes Verständnis von Projekt- und Softwareentwicklungs-Methodiken | Ausgeprägte analytische Fähigkeiten und Problemlösungskompetenz | Ausgezeichnete Kommunikations- und zwischenmenschliche Fähigkeiten | Prioritäten setzen und mit Termindruck umgehen können | Erfahrung im Gesundheitswesen und in der häuslichen Pflege ist von Vorteil | Sehr gute Deutsch- und Englischkenntnisse, Französischkenntnisse von Vorteil",Business Analyst
226,Senior IT Business Analyst Insurance (all genders),BSI Business Systems Integration AG,Zürich,"Du wirst zur Expertin für unser Produkt und bringst dieses Wissen und dein Versicherungsbranchen Know-how in die Projekte ein | Du arbeitest an der Anforderungsaufnahme, Konzepterstellung und am Lösungsdesign für geschäftskritische Softwaresysteme | Du bist für die Lösungen im Projekt verantwortlich und schaffst echten Mehrwert für unsere Kunden | Du führst unsere Kunden aktiv von Beginn an bis zum Abschluss des Projektes, bist die erste Ansprechperson für eine erfolgreiche Zusammenarbeit | Du bist bereit, Anforderungen konfigurativ und mit Low Code umzusetzen | Dabei arbeitest du mit Kollegen und unseren Kunden in einem interdisziplinären, agilen Team | Unser Produktportfolio bringst du mit deinen Innovationen weiter | Abgeschlossenes Studium in Wirtschaftsinformatik, Betriebsökonomie oder vergleichbare Qualifikation | Mehrjährige Berufserfahrung als Business Analyst für Versicherungskunden | Leidenschaft für moderne Softwarelösungen | Konzeptionelle und analytische Fähigkeiten | Ausgeprägte Kommunikations- und Präsentationsstärke in Deutsch und Englisch | Initiative, Kreativität, Verantwortung, Teamgeist | Unternehmerische Gestaltungs- und Beteiligungsmöglichkeiten in wertschätzender Firmenkultur frei von Hierarchien | Persönliche Betreuung und unser Weiterbildungsbudget für deine Entwicklung | Beitrag zum Mittagessen (Lunch Check) | Flexible Arbeitszeiten und Orte | Möglichkeit zum Ferienkauf, Sabbatical und Workation innerhalb der EU",no skills found on this job ad,Business Analyst
230,Business Analystin/Analyst (80–100%),ZWEI Wealth Experts AG,Zürich,"Anforderungen mit Biz Stakeholdern aufnehmen, strukturieren, priorisieren, konkretisieren | In umsetzbare Konzepte/Specs/Acceptance Criteria übersetzen und detaillieren | Sicherstellen reibungsloser Kommunikation zwischen Biz Stakeholdern und IT","Mit unserem onshore IT-Partner die Plattform verbessern: Sprints begleiten, Reviews/UAT durchführen, Backlog pflegen | Fachliche Vertretung, saubere Doku, Projektleitung",Business Analyst
248,Avaloq Developer / Business Analyst 80-100% (w/m/d),LGT,Zürich,"Enge Zusammenarbeit mit Ihrem interdisziplinären, agilen Team. | Übersetzen Sie Geschäftsbedürfnisse in funktionale Spezifikationen für die IT. | Sie entwickeln neue Funktionen in Avaloq und erweitern bestehende Funktionen. | Validierung von Lösungen durch Testen, um sicherzustellen, dass sie die spezifizierten Anforderungen erfüllen und die gewünschten Ergebnisse liefern. | Erstellen und unterstützen Sie Systemlösungen. | Höhere technische Ausbildung und Weiterbildung (Wirtschaftsinformatik, Anwendungsentwicklung) | Fundierte Kenntnisse in Avaloq und seinen Konzepten wie Schnittstellentechnologien, Objektmodell, Workflow-Engine, etc. | Bankfachliche Kenntnisse in Anlageprozessen | Kenntnisse in PL/SQL und Oracle SQL von Vorteil | Flair für konzeptionelles und analytisches Arbeiten (Analyse, lösungsorientiertes Denken) | Fliessendes Englisch in Wort und Schrift, Deutsch ist von Vorteil | Teamfähige und kommunikative, belastbare Persönlichkeit mit Eigeninitiative, Umsetzungsstärke und hoher Sozialkompetenz | Systematische, strukturierte und selbständige Arbeitsweise | Flexible Arbeitsmodelle | Sabbaticals | Mindestens 25 Tage Jahresurlaub, abhängig vom Alter | Optionen für bezahlten Sonderurlaub | Mutterschafts- und Vaterschaftsurlaub, Möglichkeiten für zusätzlichen Elternurlaub | Zusätzlicher Kinderbetreuungszuschuss für entgeltlich fremdbetreute Kinder bis 12 Jahre | Interne Kurse | Externe Kurse an der Liechtenstein Academy | Unterstützung für externe Aus- und Weiterbildungen | Coaching- und Mentoring-Programme | Internationale Einsätze | Intrapreneurship-Programm | Rabatte auf Bankprodukte und Dienstleistungen der LGT | Co-Investments bei der LGT | Rabatte auf Kranken- und Sachversicherungen | Pensionsplan mit individuellen Optionen | Verschiedene Initiativen zur Förderung der Mobilität/E-Mobilität | Anerkennung wichtiger Lebensereignisse | Wellness- und Gesundheitsprogramme | Subventionierte Fitness- und Yoga-Kurse | Gesunde Mahlzeiten | Täglich frisches Obst",no skills found on this job ad,Business Analyst
251,4 Product Owner Digitalprodukte,Bundesamt für Gesundheit BAG,Liebefeld,"Produktverantwortung übernehmen und digitale Lösungen mit Mehrwert entwickeln – im Einklang mit der Strategie des EDI, des Amtes und des Programm DigiSanté | Anforderungen der Benutzer, des Faches und der Stakeholder erfassen, priorisieren und in nutzerzentrierte Features überführen | Eine enge Zusammenarbeit mit dem Entwicklungsteam und den Fachspezialisten pflegen, um Anforderungen und das Produkt zu validieren | Verantwortung über die Weiterentwicklung und den Lifecycle des Digitalproduktes anhand einer klaren Produktvision übernehmen | Den agilen Entwicklungsprozess (SAFe und Scrum) mitgestalten und steuern","Über einen Hochschulabschluss in Medizininformatik, (Wirtschafts-)Informatik oder einer vergleichbaren Fachrichtung verfügen | Mehrjährige Erfahrung als Product Owner und / oder in Business Analyse nachweisen – idealerweise im Gesundheitswesen | Kommunikations- und Moderationsfähigkeit in komplexen, interdisziplinären Umfeldern einsetzen, über analytisches Denkvermögen verfügen, die Fähigkeit besitzen komplexe Anforderungen zu strukturieren sowie Kundenbedürfnisse in Features und User Stories zu übersetzen | Sicheren Umgang mit agilen Frameworks (Scrum, SAFe) und Erfahrung mit Tools wie Jira, Confluence ausweisen | Gute Kenntnisse einer zweiten Amtssprache. Vorteilhaft sind auch gute Englisch-Kenntnisse",Business Analyst
263,Analyst Karten und Payments (m/w/d) für flexgold,SOLIT Group AG,Tägerwilen,"Mitarbeiter-Rabatt auf SOLIT-Produkte/-Dienstleistungen (Edelmetalle) | Unbefristeter Arbeitsvertrag | Flexible Arbeitszeiten mit Option auf Mobile Office bei einer 40-Stunden-Woche | Paten-System in der Onboarding-Phase | Kostenlose Parkplätze | Kostenlose Getränke, regelmässiges Mitarbeiterfrühstück und frisches Obst | Ein fantastisches Team, welches mit Ehrgeiz und Innovationskraft das Motto ""make money sound again"" vorantreibt","Du unterstützt uns bei der Business Analyse mit dem Schwerpunkt Zahlungsverkehr (Karten) und neue Bezahlverfahren | Du führst Analyse und Konzeption für effiziente Zahlungsverkehrsprozesse und Abwicklungssysteme (im Bereich Kartenzahlungen) durch | Du übernimmst die vergleichende Analyse verschiedener Kartenmanagementsysteme und Bezahlprozesse | Du führst den Austausch mit Banken und Karten-Netzwerken zu technischen, prozessualen und strategischen Themen | Du überwachst kontinuierlich alle Zahlungsprozesse und bleibst stets auf dem neuesten Stand zu Innovationen im Payment-Bereich",Business Analyst
288,Business Analyst ERP + EDI (m/w/d),Planzer Synergistics,Regensdorf,"Fourth-Party Logistics Provider ist dir ein sehr bekannter Begriff und du kannst die Transport- und Logistikaufträge abwickeln und überwachen | Du übernimmst Verantwortung für sämtliche Digitalisierungs-Projekte und erledigst die Ausarbeitung von intelligenten IT gesteuerten Prozessen (Design) problemlos | Als Projektleiter des Bereichs ERP Entwicklung (CargoWise One) stellst du dein Können unter Beweis | Erstellung von Projektdokumentationen, Prozessanweisungen sowie SOP's sind für dich selbstverständliche tägliche Aufgaben | Beim Kunden setzt du Logistikkonzepte um und überzeugst beratend wie auch betreuend bei Integrationsfragen | 1st und 2nd Level Support für Anwender und Kunden (Steakholder) machst du nebenbei mit Freude | Du bist im Besitz eines abgeschlossenen Studiums als Wirtschaftsinformatiker oder vergleichbares | Deine Erfahrung in ERP-Systeme als Applikationsbetreuer oder Business Analyst sind bereits vorhanden | Deine Kenntnisse in relationalen Datenbanksystemen sind sehr gut | Technisches Verständnis sowie eine analytische Denkweise gehören zu deinem natürlichen Personell | Reisen? Das macht dir Spass und die Bereitschaft für In- und Ausland Travels sind für dich selbstverständlich | Von grossem Vorteil ist bestehende Erfahrung in XML und CVS Mapping | Gute Kenntnisse im Bereich Script basierter Programmiersprachen und mehrjährige Erfahrung im Bereich Logistik runden dein Profil ab | Du kommunizierst sicher auf Deutsch und Englisch in Wort- und Schrift, alle weiteren Sprachen sind ein Plus",no skills found on this job ad,Business Analyst
301,Data & Analytics Spezialist:in 70-100% mit starken technischen Skills,p3b ag,Raum Bern und teilweise im Homeoffice,"Implementierung und Optimierung innovativer Business Intelligence Lösungen auf Basis von Microsoft BI-Technologien | Du übernimmst Verantwortung bei der Migration der bestehenden Infrastruktur auf moderne Azure-Technologien | Entwicklung und Umsetzung von Strategien im Bereich BI | Du engagierst dich in der Haltung, Pflege, Analyse und Visualisierung von geschäftsrelevanten Daten | arbeitest du mit modernen Microsoft Technologien aus dem BI-Bereich | entwickelst du innovative Ansätze zur Optimierung von Datenprozessen | trägst du zur datengetriebenen Entscheidungsfindung bei | tauschst du dich regelmässig mit Kolleg:innen aus verschiedenen Fachbereichen aus | Abgeschlossenes Studium in der Informatik, Wirtschaftsinformatik, Datenwissenschaften oder vergleichbar | Fundierte Kenntnisse in Azure-Technologien (z. B. Power BI, MS Fabric) und/oder Microsoft-BI-Technologie (MSSQL Server, SSAS, SSIS) | Hervorragendes Verständnis von BI-Methoden und -Prozessen sowie Erfahrung in der Entwicklung und Architektur im BI-Bereich | Sehr gute Deutsch- und solide Französischkenntnisse oder sehr gute Französisch- und solide Deutschkenntnisse | Du bist flexibel, offen und neue Herausforderungen machen dir Spass | Stetige Weiterentwicklung ist dir wichtig | Neue Technologien und Herausforderungen motivieren dich | Du zeigst Eigeninitiative und Verantwortungsbewusstsein | Die Arbeit im Team sowie der Austausch mit verschiedensten Anspruchsgruppen bereiten dir Freude | Du kommunizierst stufengerecht und transparent | Setzt sich seit mehr als 180 Jahren für seine Mitglieder ein und bietet ihnen innovative Produkte und Dienstleistungen an | Branche: Sinnstiftendes Umfeld | Das Team von engagierten Expert:innen im Bereich Datenmanagement sucht Verstärkung | Moderner Arbeitsplatz im Raum Bern mit optimaler Anbindung an den öffentlichen Verkehr | Dank flacher Hierarchien findest du ein Umfeld mit raschen Entscheidungswegen - du kannst etwas bewegen! | Im persönlichen Gespräch geben wir dir gerne viele weitere Informationen! | Teilzeitmodelle werden unterstützt | Work Smart: Arbeiten von zu Hause und auf dem Arbeitsweg | Weiterbildung wird mit einem jährlichen Budget unterstützt und gefördert | Es erwartet dich ein offenes, familiäres und kollegiales Arbeitsklima | Erfolge werden gemeinsam gefeiert | Du übernimmst Verantwortung in spannenden Vorhaben",no skills found on this job ad,Data Scientist
302,Data Modeling & Metadata Specialist Banking,Pro Informatik AG,Zürich,"Data modelling for application re-wiring and migration onto a data lake | Capture and model data requirements, data definitions, business rules, data quality requirements and logical data models for a global data platform | Conduct impact assessments by analyzing and mapping as-is versus to-be data entities | Develop logical and physical data models following best practices to ensure high data quality and minimize redundancy | Partner with the Chief Data Office and business stakeholders to align data entities with the enterprise data catalog | Collaborate with development teams to implement data strategies, design data flows, and support the creation of conceptual data models","Several years of experience in data modelling and engineering within the banking sector | Knowledge of reference architectures, especially concerning integrated, data-driven landscapes and solutions | Solid knowledge around financial data classification and sensitivity | Expert knowledge of metadata management and related tools (Informatica MDM) | Strong understanding of data modeling standards, processes and tools (erwin Data Modeler, IBM InfoSphere Data Architect, Collibra / Informatica EDC or similar) | Fluent in English",Data Scientist
303,Data Quality / Back-Office Support 80-100% (befristet auf 2 Jahre),Wascosa AG,Luzern,Verantwortung für die strukturierte Ablage im Archivsystem | Prüfung und kontinuierliche Verbesserung von Daten im Archivsystem | Sicherstellung der Datenqualität | Pflege und Aktualisierung vorhandener Datensätze | Unterstützung bei der Organisation und Verwaltung der Archivdokumentation | Radsatz-/Datensatzkontrolle und Vervollständigung,"Abgeschlossene kaufmännische Ausbildung | MS-Office Anwenderkenntnisse und erste Erfahrung in gängigen ERP-Systemen | Sehr gute Deutschkenntnisse und gute Englischkenntnisse | Selbständige, präzise Arbeitsweise und gutes Organisationsvermögen",Data Scientist
304,Datenanalyst/in,Ärztekasse Genossenschaft,Urdorf,"Sie erstellen, erweitern und aktualisieren regelmässige Reports und Ad-hoc-Auswertungen für interne und externe Kundinnen und Kunden. Mit Ihren Programmier-kenntnissen sind Sie für den Datenfluss aus dem Data Warehouse verantwortlich und realisieren auch Automatisierungs- und Effizienzsteigerungspotentiale. | Sie sind verantwortlich für die Aufbereitung und Plausibilisierung unserer BI-Produkte und Analysen sowie für die Sicherstellung der Datenqualität. | Sie entwickeln unsere BI-Produkte weiter. | Sie unterstützen Kundinnen und Kunden bei der Analyse ihrer Geschäftsdaten und arbeiten aktiv im Controlling mit.","Sie besitzen einen Studienabschluss in Mathematik, Informatik, Informations-management, Naturwissenschaften, Statistik oder Wirtschaftswissenschaften mit mathematischem bzw. statistischem Schwerpunkt. Sie programmieren komfortabel in SQL und bringen fundierte Kenntnisse in Datenanalyse-Tools (z.B. R) und Datenvisualisierung (z.B. Power BI) mit. | Sie verfügen über mindestens drei Jahre Berufserfahrung in der Datenanalyse. | Sie besitzen ein ausgeprägt analytisches und konzeptionelles Denken, welches von einer systematischen Arbeitsweise begleitet ist. | Motivation und Eigenantrieb sind für Sie selbstverständlich. Sie sind neugierig und leben eine „Can-Do“-Attitude sowie eine proaktive, kundenorientierte Denk- und Handlungsweise. | Sie beherrschen stilsicheres Deutsch und arbeiten sicher in englischer Sprache; Kenntnisse in Französisch oder Italienisch sind von Vorteil.",Data Scientist
305,Senior Data & Analytics Engineer 80%-100% (H/F),CIGES SA,Boudevilliers,"Concevoir, développer et optimiser les pipelines de données (ETL/ELT) en assurant leur robustesse et leur performance. | Travailler en étroite collaboration avec les responsables d’application et les business analystes pour assurer la disponibilité et la cohérence des données en vue de répondre aux besoins métiers et analytiques | Assurer le maintien en condition opérationnelle des pipelines de données et participer à la résolution d’incidents | Appliquer les bonnes pratiques en matière de data engineering, de modélisation de données et de gouvernance de données | Documenter les pipelines, les modèles de données et les processus pour assurer la conformité et la bonne gouvernance des actifs de données. | Effectuer une veille continue sur les nouvelles technologies, outils et bonnes pratiques en data engineering et être force de proposition en vue de l’optimisation de la plateforme Data","Vous êtes d’une nature sereine, bienveillante et vous aimez le travail collaboratif | Orienté·e service vous faites preuve d’aisance à communiquer par oral et par écrit | Vous avez au minimum 5 ans d’expérience dans l’implémentation de pipelines de données | Expérience avérée de mise en œuvre de projets d’informatique décisionnelle | Connaissances de méthodes et outils d’orchestration de pipelines, de monitoring et de gestion de logs | Expériences dans le DataOps, le test de pipelines, l’historisation et la visualisation de données, la documentation et catalogue des données et CI/CD pour les pipelines sont un avantage | Intérêt dans l’analyse prédictive (Python ou R) est un plus | Formation universitaire, HES ou jugée équivalente | Français niveau C1",Data Scientist
306,Data Analyst de données de consommations énergétiques de bâtiments 80-100%,Signa-Terre SA,Genève,"Relèves et enregistrements des consommations auprès des fournisseurs d’énergie, des régies et/ou des propriétaires (internet, e-mail, chez le client) | Suivi des demandes et relance | Contrôle de la cohérence des données et de la qualité des relevés de consommations | Etablissement des Bilan énergétique (ImmoLabel) | Appui administratif aux gestionnaires clients",CFC employé.e de commerce ou équivalent | Une expérience dans le secteur de l’immobilier et/ou de la comptabilité est un atout | Très bonne connaissance des outils courants de MS Office et plaisir de traiter les chiffres | Personnalité avec une approche innovante et avec un fort esprit d’équipe | Méthodes de travail analytique et indépendante | Engagement et volonté d’apprendre | Expérience et aisance pour le contact téléphonique et écrit avec la clientèle | Solides compétences en communication | L’allemand et/ou l'anglais sont un atout,Data Scientist
309,ESG Data Specialist,Pensimo Management AG,Zürich,"Erfassung von ESG-Kennzahlen (Erfassung, Qualitätskontrolle, Optimierung des Abdeckungsgrads) | Weiterentwicklung einer umfassenden «Nachhaltigkeitsdatenbank» in Zusammenarbeit mit dem Data Manager | Aufbereitung von ESG-Kennzahlen für Berichterstattung und Benchmarking | Analyse von ESG-Kennzahlen und Identifikation von Optimierungspotential | Unterstützung bei der Umsetzung von Verbesserungsmassnahmen sowie bei interner und externer Schulung und Kommunikation zum Thema Nachhaltigkeit | Hochschulabschluss BSc oder MSc (Universität, ETH oder FH) in Architektur, Bau-, Ingenieur-, Wirtschafts- oder Umweltnaturwissenschaften | Zusatzausbildung in nachhaltiger Entwicklung oder Immobilienmanagement von Vorteil | Solides Grundwissen zu Nachhaltigkeit in Immobilien, Immobilienanlagen und Finanzprodukten | Erste Erfahrungen im Projektmanagement sowie in der Nutzung von Daten und Metriken zur Definition und Umsetzung von Initiativen zur Prozessverbesserung | Sehr gute Kenntnisse in MS Office 365, sichere Anwendung von Datenbanken und Content-Service-Plattformen | Sehr gute Deutschkenntnisse, gute Französisch- und Englischkenntnisse | Analytische Arbeitsweise und hohe Datenaffinität | Hoher Grad an Selbständigkeit, Eigenverantwortung und vernetztes Denken | Freude an neuen Fragestellungen und Herausforderungen | Ein wertschätzendes, kollegiales Arbeitsumfeld mit viel Vertrauen und Eigenverantwortung | Moderne Büros in Zürich (Kreis 5) und flexible Arbeitsmöglichkeiten inkl. Remote-Work | Attraktive Anstellungsbedingungen und Weiterentwicklungsmöglichkeiten | Ein Team, das gemeinsam weiterdenkt, Verantwortung übernimmt und Neues wagt",no skills found on this job ad,Data Scientist
